"year","ANZ","CAM","CAN","CHI","EEU","FSU","JPK","LAM","MAF","MDE","SAS","SEA","SIS","SSA","USA","WEU"
2469,-0.144328166967858,-0.147816649346998,-0.14425193436234,-0.151500418632168,-0.147581184138182,-0.147964481919629,-0.147983660262768,-0.148907843659506,-0.146974443501076,-0.146721437726737,-0.147995136305995,-0.148241782151959,-0.14873756111089,-0.143931161535711,-0.143313652142966,-0.14480134131727
2470,-0.143612785328456,-0.14705178955733,-0.143537633951937,-0.150683310881803,-0.146819664019385,-0.147197525378007,-0.147216431709182,-0.148127507146639,-0.146221528959476,-0.1459721116389,-0.147227744984383,-0.14747089258128,-0.147959639764452,-0.143221410738691,-0.142612659659506,-0.144079248509796
2471,-0.142900666451103,-0.146290894292566,-0.142826580968201,-0.149870908704216,-0.146062061057977,-0.146434563100126,-0.146453201277361,-0.147351354669499,-0.145472409519886,-0.145226529757,-0.146464354093122,-0.146704053057626,-0.147185868198739,-0.142514842839861,-0.141914725852552,-0.143360513650801
2472,-0.142191799642607,-0.145533942906208,-0.142118764935446,-0.149063180942414,-0.14530835527929,-0.145675574017695,-0.145693947844294,-0.146579362468203,-0.144727066938783,-0.144484674559387,-0.145704942476457,-0.145941241721514,-0.146416223139718,-0.14181144827876,-0.141219842923516,-0.142645124697035
2473,-0.141486174177499,-0.144780914860656,-0.141414175342623,-0.148260096697373,-0.144558526808019,-0.144920537177298,-0.144938650402623,-0.145811506935922,-0.143985483047457,-0.143746528588987,-0.144949489094751,-0.145182436839562,-0.145650681459517,-0.141111217446587,-0.140528003000479,-0.141933069592123
2474,-0.140783779299446,-0.144031789726608,-0.140712801644781,-0.147461625325331,-0.14381255586777,-0.144169431739723,-0.144187288059956,-0.145047764617661,-0.143247639751901,-0.143012074453334,-0.144197973023792,-0.144427616803649,-0.144889220175305,-0.140414140687836,-0.139839198140183,-0.141224336267698
2475,-0.140084604222631,-0.143286547182478,-0.140014633264484,-0.146667736435111,-0.143070422780599,-0.143422236979279,-0.143439840038181,-0.14428811220905,-0.142513519032697,-0.142281294824602,-0.143450373454097,-0.143676760130087,-0.144131816448181,-0.139720208301906,-0.139153420329989,-0.140518912644522
2476,-0.139388638133114,-0.142545167013802,-0.139319659593218,-0.145878399885483,-0.142332107966559,-0.142678932283137,-0.142696285672784,-0.143532526555151,-0.141783102944901,-0.141554172439631,-0.142706669690229,-0.142929845458794,-0.143378447582072,-0.139029410544678,-0.138470661489803,-0.139816786633577
2477,-0.138695870190167,-0.141807629112659,-0.138627869992768,-0.14509358578255,-0.141597591943244,-0.141939497150654,-0.141956604412178,-0.142780984649274,-0.141056373617922,-0.14083069009994,-0.141966841150114,-0.142186851552478,-0.142629091022644,-0.138341737630075,-0.137790913473964,-0.13911794613714
2478,-0.138006289527582,-0.14107391347709,-0.137939253796567,-0.144313264477176,-0.14086685532534,-0.141203911192725,-0.141220775817032,-0.142033463631803,-0.140333313255397,-0.140110830671747,-0.141230867364364,-0.141447757295829,-0.141883724356225,-0.13765717973158,-0.137114168073113,-0.138422379049842
2479,-0.137319885254965,-0.140344000210522,-0.13725380031103,-0.143537406562441,-0.14013987882417,-0.140472154131116,-0.1404887795596,-0.14128994078904,-0.139613904135066,-0.139394577085974,-0.14049872797561,-0.140712541694713,-0.141142325308733,-0.136975726983744,-0.136440417016016,-0.137730073259697
2480,-0.136636646458997,-0.139617869521194,-0.136571498816853,-0.142765982871122,-0.139416643247252,-0.139744205797824,-0.139760595423067,-0.140550393552056,-0.138898128608643,-0.138681912338256,-0.139770402737828,-0.139981183875374,-0.140404871744619,-0.136297369483654,-0.135769651971368,-0.137041016649124
2481,-0.135956562204674,-0.138895501721588,-0.135892338570302,-0.141998964473218,-0.138697129497842,-0.139020046134422,-0.13903620330089,-0.139814799495553,-0.138185969101685,-0.137972819488931,-0.139045871515681,-0.139253663083648,-0.139671341665821,-0.135622097292384,-0.135101864549557,-0.136355197095936
2482,-0.135279621536532,-0.138176877227863,-0.135216308804463,-0.141236322673489,-0.137981318574498,-0.138299655191421,-0.138315583196143,-0.139083136336742,-0.137477408113454,-0.137267281663044,-0.13832511428386,-0.138529958684175,-0.138941713210726,-0.134949900436419,-0.134437046304411,-0.135672602474324
2483,-0.134605813479841,-0.137461976559292,-0.134543398730485,-0.140478029009043,-0.137269191570629,-0.137583013127633,-0.137598715220877,-0.138355381934227,-0.13677242821678,-0.136565282050333,-0.137608111126432,-0.137810050159622,-0.138215964653137,-0.134280768909051,-0.133775188734899,-0.134993220655814
2484,-0.133935127041782,-0.136750780337702,-0.133873597538791,-0.139724055246935,-0.136560729674055,-0.136870100209536,-0.136885579595469,-0.137631514286904,-0.136071012057922,-0.135866803905211,-0.136894842236189,-0.137093917109913,-0.137494074401264,-0.133614692671752,-0.133116283286817,-0.134317039510205
2485,-0.133267551212602,-0.136043269286918,-0.133206894400272,-0.138974373381809,-0.135855914166568,-0.136160896810645,-0.13617615664799,-0.136911511532867,-0.135373142356423,-0.135171830546754,-0.136185287914009,-0.136381539251465,-0.136776020996707,-0.132951661655527,-0.13246032135444,-0.133644046906494
2486,-0.132603074966747,-0.135339424232207,-0.132543278467455,-0.138228955633563,-0.135154726423488,-0.135455383410889,-0.135470426813566,-0.136195351948328,-0.134678801904964,-0.13448034535867,-0.135479428568209,-0.135672896416426,-0.136061783113464,-0.132291665762236,-0.131807294282145,-0.132974230713781
2487,-0.131941687263975,-0.134639226099735,-0.131882738875654,-0.137487774445041,-0.134457147913229,-0.134753540595989,-0.134768370633753,-0.135483013946551,-0.133987973569218,-0.133792331789276,-0.134777244713918,-0.134967968551925,-0.135351339556939,-0.131634694865897,-0.131157193366008,-0.132307578802157
2488,-0.13128337705045,-0.133942655916012,-0.131225264744098,-0.136750802479754,-0.133763160196864,-0.134055349056843,-0.13406996875591,-0.134774476076785,-0.133300640287696,-0.133107773351463,-0.13407871697244,-0.134266735719324,-0.134644669262964,-0.130980738813969,-0.130510009855373,-0.131644079043569
2489,-0.130628133259814,-0.133249694807353,-0.13057084517704,-0.136018012619636,-0.133072744927685,-0.133360789588912,-0.133375201932577,-0.134069717023222,-0.132616785071594,-0.132426653622664,-0.133383826070633,-0.13356917809348,-0.133941751296826,-0.1303297874286,-0.129865734954394,-0.130983719312683
2490,-0.129975944814238,-0.132560323999339,-0.129919469264841,-0.135289377962814,-0.132385883850775,-0.132669843091616,-0.13268405102086,-0.133368715603954,-0.13193639100464,-0.131748956244808,-0.132692552840282,-0.132875275962008,-0.133242564852309,-0.129681830507872,-0.129224359823555,-0.13032648748771
2491,-0.129326800625458,-0.131874524816275,-0.129271126085042,-0.134564871821418,-0.131702558802577,-0.131982490567724,-0.131996496981816,-0.132671450769945,-0.131259441242933,-0.13107466492428,-0.132004878217485,-0.132185009724551,-0.132547089250742,-0.129036857827004,-0.128585875581154,-0.129672371451235
2492,-0.128680689595785,-0.131192278680659,-0.128625804703411,-0.133844467719409,-0.13102275171046,-0.131298713122762,-0.131312520879849,-0.131977901604014,-0.130585919014782,-0.130403763431872,-0.131320783242038,-0.131498359892062,-0.131855303940054,-0.128394859139545,-0.127950273304771,-0.129021359091017
2493,-0.128037600619107,-0.130513567112653,-0.127983494174968,-0.133128139390436,-0.130346444592295,-0.13061849196441,-0.130632103882102,-0.131288047319826,-0.129915807620548,-0.129736235602732,-0.130640249056828,-0.130815307086082,-0.131167188493842,-0.127755824178547,-0.127317544032708,-0.128373438300775
2494,-0.127397522581859,-0.129838371729548,-0.127344183545,-0.132415860775719,-0.129673619556029,-0.129941808401915,-0.129955227257858,-0.130601867260893,-0.129249090432475,-0.129072065336304,-0.129963256907225,-0.130135832038034,-0.130482722610445,-0.127119742657707,-0.126687678765401,-0.127728596980966
2495,-0.126760444363986,-0.129166674245249,-0.126707861850048,-0.13170760602196,-0.129004258799254,-0.129268643845501,-0.129281872377945,-0.129919340899585,-0.128585750894525,-0.128411236596276,-0.129289788140483,-0.12945991558851,-0.129801886112029,-0.126486604272498,-0.126060668466812,-0.127086823039541
2496,-0.126126354839879,-0.128498456469742,-0.12607451811888,-0.131003349479276,-0.128338344608794,-0.128598979805787,-0.128612020714146,-0.129240447836152,-0.127925772522207,-0.127753733410511,-0.128619824205144,-0.128787538686578,-0.129124658943674,-0.125856398701275,-0.12543650406579,-0.126448104392682
2497,-0.125495242879304,-0.127833700308585,-0.125444141373448,-0.130303065699156,-0.127675859360274,-0.127932797893204,-0.127945653838604,-0.128565167797752,-0.127269138902412,-0.127099539870984,-0.127953346650442,-0.128118682389085,-0.128451021172484,-0.125229115606362,-0.124815176457421,-0.125812428965536
2498,-0.124867097348302,-0.127172387762388,-0.124816720629821,-0.129606729432447,-0.127016785517704,-0.127270079817424,-0.127282753423248,-0.127893480637493,-0.126615833693232,-0.126448640133711,-0.12729033712572,-0.127453327859965,-0.127780952986685,-0.124604744635116,-0.12419667650434,-0.125179784692923
2499,-0.124241907110078,-0.126514500926297,-0.124192244899103,-0.128914315627359,-0.126361105633063,-0.126610807386782,-0.126623301239204,-0.12722536633348,-0.125965840623791,-0.125801018418677,-0.12663077737984,-0.126791456369559,-0.127114434694752,-0.123983275420981,-0.123580995038027,-0.124550159520036
2500,-0.123619661025874,-0.125860021989491,-0.123570703188341,-0.128225799427501,-0.125708802345879,-0.12595496250771,-0.125967279156225,-0.126560804987875,-0.12531914349407,-0.125156659009759,-0.125974649260605,-0.126133049293938,-0.126451446724526,-0.12336469758451,-0.122968122860084,-0.123923541403125
2501,-0.123000347955823,-0.125208933234669,-0.122952084501399,-0.127541156169932,-0.125059858382813,-0.125302527184175,-0.125314669142117,-0.125899776825961,-0.124675726174721,-0.124515546254647,-0.125321934714184,-0.125478088114225,-0.125791969622357,-0.122749000734376,-0.12235805074348,-0.123299918310166
2502,-0.122383956759784,-0.124561217037548,-0.122336377839834,-0.12686036138324,-0.12441425655725,-0.124653483517113,-0.124665453262169,-0.125242262195222,-0.124035572606895,-0.123877664564759,-0.124672615784535,-0.124826554415931,-0.125135984052235,-0.122136174468368,-0.121750769433786,-0.122679278221515
2503,-0.121770476298171,-0.123916855866364,-0.121723572203745,-0.126183390785647,-0.123771979768882,-0.124007813703877,-0.124019613678591,-0.124588241564426,-0.123398666802057,-0.12324299841516,-0.12402667461284,-0.124178429888292,-0.124483470794949,-0.121526208374355,-0.121146269650375,-0.122061609130558
2504,-0.12115989543275,-0.12327583228137,-0.121113656592604,-0.125510220283132,-0.123133011003304,-0.123365500037678,-0.123377132649952,-0.123937695522717,-0.1227649928418,-0.122611532344468,-0.123384093436937,-0.123533696323612,-0.123834410747238,-0.120919092031247,-0.120544542087612,-0.121446899044329
2505,-0.120552203027438,-0.122638128934344,-0.120506620006078,-0.124840825967573,-0.122497333331597,-0.12272652490704,-0.122737992530624,-0.123290604778723,-0.122134534877667,-0.121983250954765,-0.122744854590762,-0.12289233561661,-0.12318878492096,-0.120314815009929,-0.119945577416016,-0.120835135984137
2506,-0.119947387949071,-0.122003728568093,-0.119902451444832,-0.124175184114923,-0.121864929909929,-0.12209087079525,-0.122102175770227,-0.122646950159658,-0.121507277130958,-0.121358138911504,-0.122108940503789,-0.122254329763773,-0.122546574442262,-0.119713366874183,-0.119349366283404,-0.12022630798616
2507,-0.11934543906817,-0.121372614015967,-0.119301139911312,-0.123513271183397,-0.121235783979145,-0.121458520279819,-0.121469664913079,-0.12200671261045,-0.120883203892542,-0.120736180943406,-0.121476333700478,-0.121619660862715,-0.121907760550762,-0.119114737181585,-0.118755899316018,-0.119620403102045
2508,-0.118746345259682,-0.120744768201368,-0.118702674410524,-0.122855063811682,-0.120609878864365,-0.120829456031938,-0.120840442597656,-0.121369873192865,-0.120262299522673,-0.120117361842368,-0.120847016799722,-0.120988311111539,-0.121272324598738,-0.118518915484397,-0.118165167119622,-0.119017409399474
2509,-0.118150095403711,-0.120120174137268,-0.118107043950783,-0.122200538817177,-0.119987197974581,-0.120203660815948,-0.12021449155604,-0.120736413084641,-0.119644548450795,-0.119501666463351,-0.120220972514305,-0.120360262808205,-0.120640248050319,-0.117925891330428,-0.11757716028059,-0.118417314962742
2510,-0.117556678386234,-0.119498814925731,-0.117514237544462,-0.121549673194239,-0.119367724802256,-0.119581117488803,-0.119591794613388,-0.120106313578636,-0.119029935175349,-0.118889079724283,-0.119598183650356,-0.119735498349901,-0.120011512480691,-0.117335654263893,-0.116991869366969,-0.1178201078933
2511,-0.116966083099804,-0.118880673757426,-0.116924244208714,-0.120902444112465,-0.118751442922926,-0.118961808999542,-0.118972334687395,-0.119479556081978,-0.118418444263581,-0.118279586605944,-0.118978633106811,-0.119114000232427,-0.119386099575307,-0.116748193826245,-0.116409284929525,-0.117225776310303
2512,-0.116378298444236,-0.118265733911159,-0.116337052966188,-0.120258828914982,-0.118138335994803,-0.118345718388769,-0.11835609478776,-0.118856122115223,-0.117810060351347,-0.11767317215186,-0.118362303874879,-0.118495751049567,-0.118763991129102,-0.116163499556996,-0.115829397502764,-0.116634308351139
2513,-0.115793313327282,-0.117653978753395,-0.115752652845727,-0.119618805116768,-0.117528387758378,-0.117732828788125,-0.11774305801566,-0.11823599331153,-0.117204768142917,-0.117069821468186,-0.117749179037509,-0.117880733492484,-0.118145169045719,-0.115581560994522,-0.115252197605946,-0.116045692171944
2514,-0.115211116665288,-0.117045391737792,-0.115171032883054,-0.118982350402983,-0.116921582036027,-0.11712312341977,-0.117133207563225,-0.117619151415828,-0.116602552410774,-0.116469519723596,-0.117139241768858,-0.117268930349111,-0.117529615336737,-0.115002367676849,-0.11467767574407,-0.115459915948112
2515,-0.114631697383848,-0.116439956404727,-0.114592182121441,-0.118349442627326,-0.11631790273162,-0.116516585595873,-0.116526526713017,-0.117005578284007,-0.116003397995422,-0.11587225214916,-0.116532475333773,-0.116660324503543,-0.116917312120911,-0.114425909142431,-0.114105822408846,-0.114876967874789
2516,-0.114055044418428,-0.115837656380836,-0.114016089612369,-0.117720059810407,-0.115717333830126,-0.115913198718094,-0.115922998837511,-0.116395255882103,-0.115407289805179,-0.115278004038224,-0.115928863087266,-0.11605489893544,-0.116308241623419,-0.113852174930906,-0.113536628079649,-0.114296836167359
2517,-0.113481146714996,-0.115238475378549,-0.11344274441617,-0.117094180138147,-0.115119859397228,-0.115312946277082,-0.115322607398582,-0.115788166285501,-0.11481421281598,-0.114686760746292,-0.115328388473994,-0.115452636719435,-0.115702386175108,-0.113281154583843,-0.112970083224454,-0.113719509061916
2518,-0.112909993230625,-0.114642397195631,-0.112872135602663,-0.116471781960181,-0.114525463578935,-0.114715811851963,-0.114725335946995,-0.115184291678139,-0.114224152071175,-0.114098507690898,-0.114731035027749,-0.114853521024542,-0.115099728211757,-0.112712837645465,-0.112406178300755,-0.11314497481573
2519,-0.112341572934087,-0.114049405714726,-0.112304252251766,-0.115852843788297,-0.113934130601192,-0.114121779109843,-0.114131168121892,-0.114583614351722,-0.113637092681325,-0.113513230351478,-0.114136786370943,-0.114257535113567,-0.114500250273338,-0.112147213663373,-0.111844903756466,-0.112573221707696
2520,-0.111775874806443,-0.113459484902898,-0.111739083454107,-0.115237344294881,-0.113345844769499,-0.113530831805309,-0.113540087650296,-0.113986116704944,-0.113053019823995,-0.112930914269245,-0.113545626214102,-0.113664662342534,-0.113903935003292,-0.11158427218924,-0.111286250030809,-0.11200423803878
2521,-0.111212887841606,-0.112872618811183,-0.111176618311616,-0.114625262311386,-0.112760590468524,-0.112942953779929,-0.112952078346601,-0.113391781242711,-0.112471918743557,-0.112351545047056,-0.112957538355362,-0.113074886160102,-0.113310765147802,-0.111024002779504,-0.110730207555176,-0.111438012132451
2522,-0.110652601046906,-0.112288791574139,-0.110616845938105,-0.114016576826818,-0.112178352161728,-0.112358128961767,-0.112367124112082,-0.112800590575381,-0.111893774750973,-0.111775108349278,-0.112372506679966,-0.112488190106995,-0.112720723555079,-0.110466394996039,-0.110176766753991,-0.110874532335098
2523,-0.110095003443634,-0.111707987409396,-0.110059755459839,-0.113411266986234,-0.111599114390978,-0.111776341364886,-0.111785208934394,-0.112212527418006,-0.111318573223598,-0.111201589901654,-0.111790515159767,-0.111904557815434,-0.112133793174655,-0.109911438406814,-0.109625918045535,-0.110313787016449
2524,-0.10954008406758,-0.111130190617216,-0.10950533601609,-0.112809312089271,-0.111022861776174,-0.11119757508887,-0.111206316887085,-0.111627574589576,-0.110746299604967,-0.110630975491169,-0.111211547852736,-0.111323973008573,-0.111549957056674,-0.109359122586544,-0.109077651842779,-0.109755764569972
2525,-0.108987831969555,-0.110555385580047,-0.108953576759687,-0.112210691588677,-0.110449579014868,-0.110621814318332,-0.110630432129106,-0.111045715012281,-0.110176939404585,-0.110063250965907,-0.110635588902465,-0.110746419499938,-0.110969198351201,-0.108809437117321,-0.108531958554179,-0.109200453413266
2526,-0.108438236215906,-0.109983556762086,-0.108404466857546,-0.111615385088867,-0.109879250881893,-0.110049043322444,-0.110057538904326,-0.110466931710767,-0.109610478197723,-0.109498402234913,-0.110062622537683,-0.110171881192873,-0.110391500307529,-0.10826237158924,-0.107988828584473,-0.108647841988446
2527,-0.107891285889019,-0.10941468870884,-0.107857995491194,-0.111023372344496,-0.109311862228986,-0.109479246454453,-0.10948762154105,-0.109891207811412,-0.109046901625202,-0.10893641526805,-0.10949263307177,-0.109600342079987,-0.10981684627349,-0.107717915601001,-0.107448252335451,-0.10809791876252
2528,-0.107346970087806,-0.108848766046693,-0.107314151857281,-0.110434633259044,-0.108747397984417,-0.108912408151207,-0.108920664451539,-0.109318526541596,-0.108486195393185,-0.108377276095857,-0.108925604902276,-0.10903178624261,-0.109245219694782,-0.107176058760514,-0.106910220206722,-0.107550672227752
2529,-0.10680527792819,-0.108285773482475,-0.10677292516808,-0.109849147883423,-0.10818584315262,-0.108348512932692,-0.108356652131538,-0.108748871228987,-0.107928345272966,-0.1078209708094,-0.10836152251044,-0.108466197850243,-0.108676604114294,-0.106636790685475,-0.106374722596453,-0.107006090902019
2530,-0.106266198543572,-0.107725695803028,-0.106234304651977,-0.109266896414596,-0.107627182813822,-0.107787545401554,-0.107795569159799,-0.10818222530083,-0.107373337100754,-0.107267485560129,-0.107800370460714,-0.107903561160026,-0.108110983171437,-0.106100101003945,-0.105841749902106,-0.10646416332916
2531,-0.105729721085295,-0.107168517874785,-0.105698279553949,-0.108687859194213,-0.107071402123676,-0.107229490242642,-0.107237400197613,-0.107618572283239,-0.106821156777464,-0.106716806559725,-0.107242133400294,-0.107343860516199,-0.107548340601485,-0.105565979354909,-0.105311292521152,-0.105924878079314
2532,-0.105195834723088,-0.106614224643339,-0.105164839136036,-0.108112016707263,-0.106518486312897,-0.106674332222542,-0.106682129988344,-0.107057895800502,-0.106271790268501,-0.106168920079953,-0.106686796058648,-0.106787080349571,-0.106988660234917,-0.105034415388821,-0.104783340851777,-0.105388223749256
2533,-0.104664528645508,-0.106062801133024,-0.104633972677794,-0.107539349580741,-0.105968420686895,-0.106122056189121,-0.106129743356964,-0.106500179574388,-0.105725223603546,-0.105623812452509,-0.10613434324705,-0.106233205176992,-0.10643192599677,-0.104505398768148,-0.104257885293572,-0.10485418896271
2534,-0.104135792060372,-0.105514232446495,-0.104105669476748,-0.106969838582332,-0.105421190625415,-0.105572647071065,-0.105580225209593,-0.10594540742346,-0.10518144287634,-0.105081470068864,-0.105584759858113,-0.105682219600831,-0.10587812190599,-0.103978919167892,-0.10373491624821,-0.104322762370673
2535,-0.103609614195173,-0.104968503764308,-0.103579918848828,-0.106403464619107,-0.104876781582173,-0.105026089877435,-0.105033560533042,-0.105393563262397,-0.10464043424447,-0.104541879380115,-0.105038030865336,-0.105134108308455,-0.1053272320748,-0.103454966276106,-0.103214424120107,-0.103793932651715
2536,-0.103085984297493,-0.104425600344509,-0.103056710128797,-0.105840208736235,-0.104335179084499,-0.104482369697209,-0.104489734394355,-0.104844631101319,-0.104102183929155,-0.104005026896825,-0.104494141322639,-0.104588856071711,-0.104779240708059,-0.102933529794401,-0.102696399317076,-0.103267688512282
2537,-0.102564891635402,-0.103885507522215,-0.102536032670673,-0.105280052115714,-0.103796368732977,-0.103941471698835,-0.103948731940361,-0.10429859504512,-0.103566678215023,-0.103470899188864,-0.103953076363912,-0.10404644774642,-0.10423413210264,-0.102414599438435,-0.102180832250964,-0.102744018686983
2538,-0.102046325497854,-0.103348210709207,-0.102017875848133,-0.104722976075107,-0.103260336201089,-0.103403381129793,-0.103410538397222,-0.103755439292805,-0.103033903449902,-0.102939482885255,-0.103414821202562,-0.103506868271862,-0.103691890646803,-0.101898164938401,-0.101667713338274,-0.102222911938873
2539,-0.101530275195065,-0.102813695393521,-0.101502229054919,-0.104168962066305,-0.10272706723486,-0.102868083316143,-0.102875139069987,-0.103215148136837,-0.102503846044596,-0.10241076467401,-0.102879361131066,-0.102970102670272,-0.103152500819583,-0.101384216039496,-0.101157033000784,-0.101704357059734
2540,-0.101016730058887,-0.102281947139043,-0.100989081705224,-0.10361799167429,-0.102196547652505,-0.102335563662095,-0.10234251934215,-0.102677705962482,-0.10197649247267,-0.101884731301971,-0.102346681520521,-0.102436136046343,-0.102615947190172,-0.100872742502386,-0.100648781666141,-0.101188342870334
2541,-0.100505679443177,-0.101752951585103,-0.100478423234076,-0.103070046615926,-0.101668763344078,-0.101805807649567,-0.101812664675209,-0.10214309724717,-0.101451829270234,-0.101361369574647,-0.101816767820204,-0.101904953586724,-0.102082214417314,-0.100363734103659,-0.100142949768455,-0.100674858220695
2542,-0.0999971127241501,-0.101226694446073,-0.0999702430977133,-0.10252510873875,-0.101143700271116,-0.101278800837752,-0.101285560608225,-0.101611306559853,-0.100929843035719,-0.100840666356047,-0.101289605557133,-0.101376540559528,-0.101551287248708,-0.0998571806362627,-0.099639527748871,-0.100163891990343
2543,-0.0994910193007289,-0.100703161510971,-0.0994645307739423,-0.101983160019791,-0.100621344466299,-0.100754528862689,-0.100761192757391,-0.101082318560373,-0.100410520429663,-0.100322608568521,-0.100765180335624,-0.100850882313843,-0.101023150520402,-0.0993530719099445,-0.0991385060561387,-0.0996554330885569
2544,-0.0989873885948814,-0.100182338643058,-0.0989612757624988,-0.101444182564389,-0.100101682033095,-0.100232977436834,-0.100239546815597,-0.100556117998831,-0.0998938481744874,-0.0998071831925904,-0.10024347783686,-0.10032796427924,-0.100497789156212,-0.0988513977516693,-0.098639875147163,-0.0991494704546054
2545,-0.0984862100519533,-0.0996642117794511,-0.0984604675853929,-0.100908158605034,-0.099584699145416,-0.0997141323486307,-0.0997206085520031,-0.100032689714973,-0.0993798130542814,-0.0992943772667821,-0.0997244838184591,-0.0998077719652944,-0.0999751881671275,-0.0983521480060358,-0.0981436254875477,-0.0986459930579812
2546,-0.0979874731409911,-0.0991487669307233,-0.0979620957872477,-0.100375070500223,-0.0990703820472763,-0.0991979794620931,-0.0992043638116079,-0.099512018637564,-0.0988684019145795,-0.0987841778874598,-0.0992081841140437,-0.0992902909611055,-0.0994553326507321,-0.0978553125356807,-0.0976497475521268,-0.098144989898627
2547,-0.097491167355057,-0.0986359901805169,-0.0974661499356305,-0.0998449007333145,-0.0985587170524467,-0.098684504716381,-0.0986907985148279,-0.098994089783783,-0.0983596016621421,-0.0982765722086556,-0.098694564632814,-0.0987755069348172,-0.0989382077906278,-0.097360881221674,-0.0971582318254846,-0.0976464500071546
2548,-0.0969972822115364,-0.0981258676851539,-0.0969726196213747,-0.0993176319114149,-0.0980496905441137,-0.0981736941253836,-0.0981798986570746,-0.0984788882586141,-0.0978533992647351,-0.0977715474418999,-0.0981836113591247,-0.0982634056331471,-0.0984237988558619,-0.0968688439639056,-0.0966690688024654,-0.0971503624450579
2549,-0.0965058072524376,-0.0976183856732501,-0.0964814944588949,-0.0987932467642619,-0.0975432889745403,-0.097665533777304,-0.0976716503083351,-0.097966399254247,-0.097349781750909,-0.0972690908560504,-0.0976753103520628,-0.097753972880916,-0.0979120912003597,-0.0963791906814631,-0.0961822489886728,-0.0966567163049199
2550,-0.0960167320446833,-0.0971135304453308,-0.0959927640864935,-0.0982717281431289,-0.0970394988647267,-0.0971600098342464,-0.0971660396127562,-0.0974566080494806,-0.0968487362097782,-0.0967691897771204,-0.0971696477450296,-0.0972471945805813,-0.0974030702623623,-0.0958919113130006,-0.0956977629009583,-0.0961655007106125
2551,-0.0955300461803959,-0.0966112883734491,-0.0955064181666599,-0.0977530590197384,-0.0965383068040739,-0.0966571085318056,-0.0966630527882303,-0.0969495000091329,-0.0963502497908001,-0.0962718315881061,-0.0966666097453245,-0.0967430567117741,-0.0968967215638682,-0.095406995817099,-0.0952156010678995,-0.0956767048174909
2552,-0.0950457392771745,-0.0961116459008058,-0.0950224463863621,-0.0972372224851888,-0.0960396994500477,-0.0961568161786601,-0.096162676125984,-0.0964450605834557,-0.0958543097035536,-0.0957770037288128,-0.0961661826337313,-0.096241545330839,-0.0963930307100804,-0.0949244341726187,-0.0947357540302688,-0.0951903178125818
2553,-0.0945638009783644,-0.0956145895413717,-0.0945408384573308,-0.0967242017488923,-0.0955436635278453,-0.0956591191561662,-0.0956648959901695,-0.0959432753075542,-0.095360903217518,-0.095284693695681,-0.0956683527641076,-0.0957426465703777,-0.0958919833888576,-0.0944442163790424,-0.0942582123414913,-0.0947063289147655
2554,-0.0940842209533211,-0.0951201058795121,-0.0940615841163365,-0.0962139801375251,-0.0950501858300622,-0.0951640039179554,-0.0951696988174584,-0.0954441298008113,-0.0948700176618513,-0.0947948890416109,-0.0951731065629761,-0.0952463466387953,-0.0953935653701696,-0.0939663324568116,-0.0937829665680943,-0.0942247273749521
2555,-0.0936069888976651,-0.0946281815696132,-0.0935846731254589,-0.095706541093989,-0.0945592532163616,-0.0946714569895346,-0.0946770711166378,-0.0949476097663177,-0.0943816404251688,-0.0943075773757863,-0.0946804305291194,-0.0947526318198501,-0.0948977625055584,-0.0934907724476536,-0.0933100072901453,-0.0937455024762523
2556,-0.0931320945335321,-0.0941388033357104,-0.09311009527235,-0.0952018681763845,-0.0940708526131444,-0.0941814649678878,-0.0941869994682094,-0.0944537009903057,-0.0938957589553216,-0.0938227463634986,-0.0941903112331763,-0.0942614884722066,-0.0944045607276018,-0.0930175264149014,-0.0928393251016824,-0.0932686435341423
2557,-0.0926595276098144,-0.0936519579711193,-0.0926378403704895,-0.0946999450569954,-0.0935849710132212,-0.093694014521081,-0.0936994705239905,-0.093962389341589,-0.0934123607591743,-0.0933403837259688,-0.0937027353172411,-0.0937729030289912,-0.0939139460493834,-0.0925465844438059,-0.0923709106111343,-0.0927941398966228
2558,-0.0921892779023974,-0.0931676323380679,-0.0921678982594337,-0.0942007555212848,-0.0931015954754859,-0.0932090923878692,-0.0932144710067181,-0.093473660771006,-0.0929314334023839,-0.0928604772401698,-0.0932176894944658,-0.0932868619973519,-0.0934259045639654,-0.09207793664184,-0.0919047544417312,-0.0923219809443736
2559,-0.0917213352143881,-0.0926858133673314,-0.0917002588050579,-0.0937042834669012,-0.0926207131245901,-0.0927266853773059,-0.0927319877096547,-0.092987501310869,-0.0924529645091775,-0.0923830147386474,-0.0927351605486637,-0.0928033519580196,-0.0929404224438666,-0.0916115731389954,-0.0914408472319073,-0.0918521560909015
2560,-0.0912556893763385,-0.092206488057869,-0.0912349118997919,-0.0932105129026972,-0.0921423111506193,-0.0922467803683548,-0.0922520074961968,-0.0925038970744172,-0.0919769417621307,-0.0919079841093416,-0.0922551353339164,-0.0923223595648743,-0.0924574859405442,-0.0911474840880726,-0.0909791796356938,-0.091384654782684
2561,-0.0907923302464618,-0.0917296434764621,-0.090771847462849,-0.092719427947757,-0.0916663768087709,-0.0917693643095041,-0.0917745172994865,-0.0920228342552748,-0.0915033529019456,-0.0914353732954058,-0.0917776007741829,-0.0918438715445126,-0.09197708138388,-0.0906856596649625,-0.0905197423231034,-0.090919466499307
