"","year","emissions"
"741","2690",16985.8765481185
"742","2691",16985.8765481185
"743","2692",16985.8765481185
"744","2693",16985.8765481185
"745","2694",16985.8765481185
"746","2695",16985.8765481185
"747","2696",16985.8765481185
"748","2697",16985.8765481185
"749","2698",16985.8765481185
"750","2699",16985.8765481185
"751","2700",16985.8765481185
"752","2701",16985.8765481185
"753","2702",16985.8765481185
"754","2703",16985.8765481185
"755","2704",16985.8765481185
"756","2705",16985.8765481185
"757","2706",16985.8765481185
"758","2707",16985.8765481185
"759","2708",16985.8765481185
"760","2709",16985.8765481185
"761","2710",16985.8765481185
"762","2711",16985.8765481185
"763","2712",16985.8765481185
"764","2713",16985.8765481185
"765","2714",16985.8765481185
"766","2715",16985.8765481185
"767","2716",16985.8765481185
"768","2717",16985.8765481185
"769","2718",16985.8765481185
"770","2719",16985.8765481185
"771","2720",16985.8765481185
"772","2721",16985.8765481185
"773","2722",16985.8765481185
"774","2723",16985.8765481185
"775","2724",16985.8765481185
"776","2725",16985.8765481185
"777","2726",16985.8765481185
"778","2727",16985.8765481185
"779","2728",16985.8765481185
"780","2729",16985.8765481185
"781","2730",16985.8765481185
"782","2731",16985.8765481185
"783","2732",16985.8765481185
"784","2733",16985.8765481185
"785","2734",16985.8765481185
"786","2735",16985.8765481185
"787","2736",16985.8765481185
"788","2737",16985.8765481185
"789","2738",16985.8765481185
"790","2739",16985.8765481185
"791","2740",16985.8765481185
"792","2741",16985.8765481185
"793","2742",16985.8765481185
"794","2743",16985.8765481185
"795","2744",16985.8765481185
"796","2745",16985.8765481185
"797","2746",16985.8765481185
"798","2747",16985.8765481185
"799","2748",16985.8765481185
"800","2749",16985.8765481185
"801","2750",16985.8765481185
"802","2751",16985.8765481185
"803","2752",16985.8765481185
"804","2753",16985.8765481185
"805","2754",16985.8765481185
"806","2755",16985.8765481185
"807","2756",16985.8765481185
"808","2757",16985.8765481185
"809","2758",16985.8765481185
"810","2759",16985.8765481185
"811","2760",16985.8765481185
"812","2761",16985.8765481185
"813","2762",16985.8765481185
"814","2763",16985.8765481185
"815","2764",16985.8765481185
"816","2765",16985.8765481185
"817","2766",16985.8765481185
"818","2767",16985.8765481185
"819","2768",16985.8765481185
"820","2769",16985.8765481185
"821","2770",16985.8765481185
"822","2771",16985.8765481185
"823","2772",16985.8765481185
"824","2773",16985.8765481185
"825","2774",16985.8765481185
"826","2775",16985.8765481185
"827","2776",16985.8765481185
"828","2777",16985.8765481185
"829","2778",16985.8765481185
"830","2779",16985.8765481185
"831","2780",16985.8765481185
"832","2781",16985.8765481185
"833","2782",16985.8765481185
"834","2783",16985.8765481185
"835","2784",16985.8765481185
"836","2785",16985.8765481185
"837","2786",16985.8765481185
"838","2787",16985.8765481185
"839","2788",16985.8765481185
"840","2789",16985.8765481185
"841","2790",16985.8765481185
"842","2791",16985.8765481185
"843","2792",16985.8765481185
"844","2793",16985.8765481185
"845","2794",16985.8765481185
"846","2795",16985.8765481185
"847","2796",16985.8765481185
"848","2797",16985.8765481185
"849","2798",16985.8765481185
"850","2799",16985.8765481185
"851","2800",16985.8765481185
"852","2801",16985.8765481185
"853","2802",16985.8765481185
"854","2803",16985.8765481185
"855","2804",16985.8765481185
"856","2805",16985.8765481185
"857","2806",16985.8765481185
"858","2807",16985.8765481185
"859","2808",16985.8765481185
"860","2809",16985.8765481185
"861","2810",16985.8765481185
"862","2811",16985.8765481185
"863","2812",16985.8765481185
"864","2813",16985.8765481185
"865","2814",16985.8765481185
"866","2815",16985.8765481185
"867","2816",16985.8765481185
"868","2817",16985.8765481185
"869","2818",16985.8765481185
