"year","ANZ","CAM","CAN","CHI","EEU","FSU","JPK","LAM","MAF","MDE","SAS","SEA","SIS","SSA","USA","WEU"
2171,-0.461397571760439,0.319727476685276,-0.502117039208345,-0.0850685111252478,-0.257723710922701,0.137444696096127,-0.886450830112281,0.201118990530784,0.263014208196627,0.381078031716968,0.252376918080025,0.108501016346681,0.180298441296312,0.400387074094889,-0.412295297098001,-0.495427390459042
2172,-0.457282827566952,0.317005011458216,-0.497645876376142,-0.0842477857367145,-0.255391729735995,0.136317757151481,-0.878615582846949,0.199434708704072,0.26078815579662,0.3778185633639,0.250243974178252,0.107627422241306,0.178796402320024,0.396958593153234,-0.408610346489498,-0.491014782309651
2173,-0.453204684440275,0.314305791449845,-0.493214434353073,-0.0834348287761594,-0.253080745041584,0.135200097739301,-0.87084950231599,0.197764584847677,0.258581003499928,0.37458704063292,0.248129115398503,0.106760890133924,0.177306926137282,0.393559537205587,-0.404958234952522,-0.486641382438617
2174,-0.449162817520499,0.311629617683862,-0.488822360972037,-0.082629567756567,-0.250790568566834,0.134091641125326,-0.863151978611292,0.196108499526237,0.256392590363164,0.371383223404962,0.246032187930944,0.105901362700416,0.175829907275347,0.390189653183899,-0.401338670556013,-0.482306843165034
2175,-0.445156904825702,0.308976292891128,-0.484469307182941,-0.0818319308598844,-0.248521013721551,0.132992311212471,-0.855522407197771,0.194466334315327,0.254222756817204,0.36820687362825,0.243953039277564,0.105048783083943,0.17436524115021,0.386848690200751,-0.397751363958672,-0.478010819885737
2176,-0.441186627226497,0.306345621494988,-0.480154927025156,-0.0810418469309011,-0.246271895582986,0.131902032535516,-0.847960188866069,0.19283797179288,0.252071344655419,0.365057755300462,0.241891518240955,0.104203094891116,0.172912824059068,0.383536399530534,-0.394196028386031,-0.473752971048102
2177,-0.437251668420798,0.303737409596724,-0.475878877600207,-0.0802592454711842,-0.244043030880976,0.130820730255835,-0.84046472968568,0.191223295530673,0.249938197022011,0.361935634451059,0.239847474913189,0.103364242188206,0.171472553172879,0.380252534590783,-0.39067237960772,-0.469532958123076
2178,-0.433351714908817,0.301151464961124,-0.471640819044717,-0.0794840566330685,-0.241834237983222,0.129748330156173,-0.833035440958481,0.189622190085888,0.247823158400456,0.358840279123758,0.237820760664792,0.102532169497381,0.170044326528973,0.376996850923686,-0.387180135914939,-0.465350445578454
2179,-0.429486455968269,0.298587597002182,-0.467440414503572,-0.0787162112137024,-0.239645336880693,0.128684758635466,-0.825671739172676,0.188034540992749,0.245726074602031,0.355771459359164,0.235811228133815,0.101706821792973,0.168628043023727,0.373769106177743,-0.383719018098129,-0.46120510085239
2180,-0.425655583629809,0.296045616768918,-0.463277330103342,-0.0779556406491461,-0.237476149173158,0.127629942703705,-0.81837304595714,0.186460234754221,0.243646792754459,0.352728947177541,0.233818731214994,0.100888144497777,0.167223602405304,0.370569060089583,-0.380288749424834,-0.457096594327137
2181,-0.42185879265268,0.293525336931323,-0.459151234925921,-0.0772022770085251,-0.235326498054852,0.126583809976842,-0.81113878803617,0.184899158833791,0.24158516129063,0.349712516561746,0.231843125049006,0.100076083479381,0.165830905266451,0.367396474465946,-0.376889055617773,-0.453024599303026
2182,-0.418095780500575,0.291026571766424,-0.45506180098241,-0.0764560529882358,-0.233196208300266,0.125546288671738,-0.803968397184634,0.183351201647313,0.239541029937438,0.346721943440301,0.229884266011814,0.0992705850465259,0.164449853037358,0.364251113165814,-0.373519664833087,-0.448988791972668
2183,-0.414366247317715,0.288549137144465,-0.451008703187224,-0.0757169019062039,-0.231085106250064,0.124517307601155,-0.796861310183505,0.181816252554917,0.237514249704703,0.34375700567061,0.22794201170411,0.0984715959454936,0.163080347978583,0.361132742082699,-0.370180307638796,-0.444988851395389
2184,-0.410669895905138,0.286092850515213,-0.446991619332433,-0.0749847576961956,-0.228993019797124,0.123496796168787,-0.789816968775802,0.180294201852998,0.235504672874189,0.340817483022329,0.226016220940838,0.0976790633565281,0.161722293174026,0.358041129127083,-0.366870716993435,-0.441024459471887
2185,-0.407006431697195,0.283657530894382,-0.443010230062323,-0.0742595549021796,-0.226919778372707,0.12248468436434,-0.782834819622905,0.178784940766269,0.233512152988718,0.337903157160873,0.224106753740816,0.0968929348902826,0.160375592523978,0.35497604420901,-0.363590628224883,-0.437095300919117
2186,-0.403375562738258,0.281242998850164,-0.439064218848189,-0.0735412286727413,-0.224865212932745,0.121480902758639,-0.775914314261258,0.177288361439876,0.23153654484138,0.335013811631067,0.222213471316446,0.0961131585842978,0.159040150738211,0.351937259220831,-0.360339779009381,-0.433201063245391
2187,-0.399776999659626,0.278849076489893,-0.435153271963345,-0.0728297147555467,-0.222829155944251,0.120485382498795,-0.769054909059461,0.175804356931586,0.229577704464828,0.332149231840942,0.220336236063503,0.0953396828995087,0.157715873329143,0.348924548020095,-0.357117909350731,-0.429341436725707
2188,-0.396210455656648,0.276475587446804,-0.431277078458356,-0.0721249494918577,-0.220811441371853,0.119498055303394,-0.762256065175725,0.174332821204044,0.227635489120673,0.329309205045661,0.218474911551026,0.0945724567167798,0.15640266660505,0.34593768641259,-0.353924761559681,-0.425516114377285
2189,-0.392675646466032,0.274122356866926,-0.427435330136492,-0.0714268698110965,-0.218811904664444,0.118518853457739,-0.755517248515711,0.172873649117086,0.225709757288966,0.326493520331599,0.216629362511283,0.0938114293334694,0.155100437663342,0.342976452135525,-0.350760080233495,-0.421724791935329
2190,-0.389172290343369,0.271789211396072,-0.42362772152939,-0.07073541322546,-0.216830382741955,0.117547709809123,-0.748837929690743,0.17142673642013,0.223800368657771,0.323701968600546,0.214799454829827,0.0930565504600212,0.15380909438389,0.34004062484087,-0.347623612235701,-0.417967167828997
2191,-0.385700108040846,0.269475979166948,-0.419853949872943,-0.0700505178245822,-0.214866713982241,0.116584557762151,-0.742217583976374,0.16999197974462,0.221907184112823,0.320934342554054,0.212985055535641,0.092307770216585,0.152528545422417,0.337129986078824,-0.344515106676017,-0.414242943157586
2192,-0.382258822785159,0.267182489786374,-0.416113715083392,-0.0693721222702467,-0.212920738208084,0.115629331274094,-0.735655691271334,0.168569276596542,0.220030065727284,0.318190436677919,0.211186032791358,0.0915650391296641,0.151258700203938,0.334244319281439,-0.341434314890457,-0.410551821666922
2193,-0.378848160255623,0.264908574322615,-0.412406719733633,-0.0687001657911455,-0.210992296674317,0.114681964850281,-0.729151736056826,0.167158525349003,0.218168876751582,0.315470047226795,0.209402255883577,0.0908283081287913,0.149999468916259,0.331383409746378,-0.33838099042161,-0.40689350972597
2194,-0.375467848562473,0.262654065292813,-0.408732669029732,-0.068034588177687,-0.209081232055059,0.113742393539536,-0.722705207356188,0.165759625234868,0.216323481603331,0.312772972208942,0.207633595213249,0.0900975285432314,0.148750762503534,0.328547044620817,-0.335354888999097,-0.403267716303637
2195,-0.372117618225357,0.26041879665054,-0.405091270787651,-0.06737532977685,-0.207187388431057,0.112810552929646,-0.716315598694904,0.164372476339467,0.214493745857349,0.310099011371103,0.205879922286156,0.0893726520987109,0.147512492659869,0.325735012885483,-0.332355768520202,-0.399674152945786
2196,-0.368797202152018,0.25820260377345,-0.401482235410173,-0.0667223314870856,-0.205310611277155,0.111886379142876,-0.709982408060973,0.162996979593357,0.212679536235753,0.307447966183518,0.204141109703466,0.0886536309141751,0.146284571822985,0.322947105338834,-0.329383389030665,-0.396112533752457
2197,-0.36550633561717,0.256005323451038,-0.397905275864036,-0.0660755347532643,-0.203450747449859,0.110969808831509,-0.703705137865618,0.161633036765151,0.210880720598144,0.30481963982506,0.20241703115237,0.0879404174985712,0.14506691316794,0.320183114581374,-0.326437512705655,-0.392582575355281
2198,-0.362244756241552,0.253826793872506,-0.394360107657266,-0.0654348815616702,-0.201607645175026,0.110060779173436,-0.697483294904353,0.160280550454404,0.209097167931872,0.302213837168505,0.2007075613968,0.0872329647476583,0.143859430600892,0.3174428350001,-0.323517903830908,-0.3890839968951
2199,-0.359012203971172,0.251666854614734,-0.390846448816715,-0.0648003144350399,-0.19978115403565,0.109159227867774,-0.691316390318378,0.158939424084565,0.207328748342388,0.299630364765926,0.199012576268226,0.0865312259408433,0.142662038752922,0.314726062753089,-0.320624328784031,-0.385616519999781
2200,-0.355808421056737,0.249525346630353,-0.387364019865787,-0.064171776427647,-0.19797112495977,0.108265093130523,-0.685203939556329,0.157609561895984,0.205575333043676,0.297069030834214,0.197331952656533,0.085835154738043,0.141474652973915,0.312032595754216,-0.317756556015969,-0.382179868762226
2201,-0.352633152033256,0.247402112235923,-0.383912543802374,-0.0635492111204309,-0.19617741020847,0.107378313690264,-0.679145462336346,0.156290868938976,0.203836794348771,0.294529645240724,0.195665568500971,0.0851447051765718,0.140297189326479,0.309362233658001,-0.314914356032642,-0.378773769718579
2202,-0.349486143699835,0.245296995100209,-0.380491746076975,-0.0629325626161703,-0.194399863364003,0.106498828783886,-0.673140482608498,0.154983251066954,0.202113005660351,0.292012019489048,0.194013302781191,0.084459831668055,0.139129564579929,0.306714777844596,-0.312097501376741,-0.375397951826621
2203,-0.34636714509964,0.243209840232559,-0.377101354571016,-0.0623217755347006,-0.192638339318003,0.105626578152352,-0.667188528517514,0.153686614929612,0.20040384146142,0.289515966704902,0.192375035508354,0.0837804889953678,0.137971696204311,0.304090031404887,-0.309305766609682,-0.372052146444362
2204,-0.343275907500042,0.241140493971389,-0.373741099575357,-0.0617167950081747,-0.190892694259818,0.104761502036501,-0.66128913236586,0.152400867966169,0.198709177306062,0.287041301622148,0.190750647716309,0.0831066323095987,0.136823502364489,0.30148779912574,-0.306538928293725,-0.368736087308813
2205,-0.340212184372937,0.239088803972755,-0.370410713768992,-0.0611175666763664,-0.189162785664935,0.103903541172885,-0.655441830577135,0.151125918398668,0.197028889810277,0.284587840568924,0.189140021452861,0.0824382171270385,0.135684901914266,0.298907887475366,-0.303796764974249,-0.365449510514957
2206,-0.337175731375241,0.237054619199034,-0.367109932197933,-0.0605240366820178,-0.187448472283513,0.103052636789638,-0.649646163659783,0.149861675225338,0.195362856642897,0.282155401453904,0.187543039771103,0.081775199326194,0.134555814390571,0.296350104588811,-0.301079057162181,-0.362192154494895
2207,-0.334166306329554,0.235037789907695,-0.363838492254287,-0.0599361516662276,-0.185749614129019,0.102208730602384,-0.643901676171137,0.148608048214003,0.193710956516581,0.279743803752666,0.18595958672082,0.0811175351448257,0.133436160007687,0.293814260253582,-0.298385587316587,-0.358963759997181
2208,-0.331183669204996,0.233038167640173,-0.360596133655509,-0.0593538587638824,-0.18406607246696,0.101371764810175,-0.638207916681766,0.147364947895559,0.192073069178883,0.277352868494191,0.184389547339983,0.0804651811770105,0.132325859651526,0.291300165895382,-0.29571613982741,-0.355764070066342
2209,-0.328227582098217,0.231055605210834,-0.357382598423846,-0.0587771055991294,-0.182397709803722,0.100541682091467,-0.632564437740144,0.146132285557495,0.190449075403399,0.274982418247465,0.182832807646294,0.0798180943702278,0.131224834873957,0.288807634563979,-0.293070500998364,-0.352592830022573
2210,-0.325297809214568,0.229089956696039,-0.354197630865958,-0.0582058402808896,-0.180744389875502,0.0997184256001252,-0.626970795837628,0.144909973237478,0.188838856980991,0.272632277108209,0.181289254628819,0.0791762320224702,0.130133007887181,0.286336480919199,-0.29044845902998,-0.349449787441614
2211,-0.322394116849439,0.227141077423294,-0.35104097755272,-0.0576400113984128,-0.179105977637344,0.098901938961466,-0.621426551373745,0.143697923716986,0.187242296711083,0.270302270685712,0.179758776239688,0.0785395517793776,0.129050301558155,0.283886521217026,-0.287849804002799,-0.346334692134809
2212,-0.319516273369771,0.225208823960508,-0.347912387299204,-0.0570795680168725,-0.177482339252268,0.0980921662683316,-0.615931268621777,0.142496050514999,0.185659278393036,0.267992226089786,0.178241261385866,0.0779080116313949,0.127976639403058,0.281457573295841,-0.285274327860718,-0.343247296129332
2213,-0.316664049195718,0.223293054105326,-0.344811611144835,-0.0565244596730011,-0.175873342080495,0.097289052077196,-0.610484515694663,0.141304267881743,0.184089686817594,0.265701971917832,0.176736599920992,0.0772815699109528,0.126911945581809,0.279049456562762,-0.282721824394481,-0.340187353648596
2214,-0.313837216782481,0.22139362687457,-0.341738402333725,-0.0559746363707646,-0.174278854668777,0.0964925414043048,-0.605085864511188,0.140122490792489,0.182533407758402,0.263431338242014,0.175244682637293,0.0766601852896722,0.125856144892631,0.276661991980117,-0.280192089225311,-0.33715462109283
2215,-0.311035550602297,0.21951040249376,-0.338692516295178,-0.0554300485770768,-0.172698746739809,0.0957025797218464,-0.599734890762472,0.138950634941397,0.180990327963602,0.261180156596548,0.173765401257562,0.0760438167755912,0.124809162766658,0.274295002052024,-0.277684919788698,-0.33414885701983
2216,-0.308258827126592,0.217643242386729,-0.335673710624369,-0.0548906472175529,-0.171132889181743,0.0949191129541562,-0.594431173878764,0.137788616735425,0.179460335147495,0.258948259965102,0.172298648427211,0.0754324237104149,0.123770925262592,0.27194831081109,-0.275200115318323,-0.33116982212588
2217,-0.305506824808288,0.215792009165325,-0.332681745063192,-0.0543563836723012,-0.169581154037796,0.0941420874739517,-0.589174296996512,0.136636353288277,0.177943317982278,0.256735482768294,0.170844317706384,0.0748259657667881,0.122741359061401,0.269621743805226,-0.27273747683012,-0.328217279226839
2218,-0.302779324064264,0.21395656661921,-0.329716381481279,-0.0538272097717532,-0.168043414495945,0.0933714500985993,-0.583963846925736,0.135493762414412,0.176439166089852,0.254541660851316,0.169402303562144,0.07422440294559,0.121720391461065,0.267315128084576,-0.270296807106491,-0.325290993239397
2219,-0.300076107257981,0.212136779705736,-0.326777383857187,-0.053303077792532,-0.166519544878719,0.0926071480864128,-0.57879941411768,0.134360762623101,0.174947770033698,0.252366631471645,0.167972501360727,0.0736276955732511,0.120707950371362,0.265028292188555,-0.26787791068065,-0.322390731162498
2220,-0.297396958682252,0.210332514539911,-0.323864518259749,-0.0527839404533583,-0.165009420633079,0.0918491291329819,-0.573680592632755,0.133237273112529,0.173469021310825,0.250210233286877,0.166554807359856,0.0730358042990925,0.119703964308708,0.262761066133006,-0.265480593821111,-0.319516262058922
2221,-0.294741664542164,0.20854363838446,-0.320977552829588,-0.0522697509109929,-0.163512918320387,0.091097341367532,-0.568606980108757,0.132123213763958,0.172002812343785,0.248072306342657,0.165149118701128,0.0724486900926868,0.11870836239103,0.260513281397461,-0.263104664516312,-0.316667357037039
2222,-0.292110012938162,0.206770019639957,-0.318116257760801,-0.0517604627562176,-0.162029915606469,0.0903517333493148,-0.563578177729371,0.13101850513593,0.17054903647276,0.245952692060714,0.16375533340246,0.0718663142412406,0.117721074332686,0.258284770912515,-0.260749932459372,-0.313843789232709
2223,-0.289501793849265,0.205011527835056,-0.315280405282797,-0.0512560300098513,-0.16056029125176,0.089612254064028,-0.558593790192949,0.129923068458526,0.169107587947709,0.243851233226999,0.162373350350607,0.0712886383469984,0.11674203043943,0.256075369047313,-0.258416209032988,-0.311045333791361
2224,-0.286916799116449,0.203268033616796,-0.312469769642303,-0.0507564071188029,-0.159103925101542,0.0888788529202657,-0.553653425681561,0.128836825627666,0.167678361920593,0.241767773979932,0.161003069293738,0.0707156243246685,0.11577116160342,0.253884911597134,-0.256103307294465,-0.308271767850212
2225,-0.284354822426161,0.201539408740995,-0.309684127085518,-0.0502615489521609,-0.157660698076266,0.0881514797459985,-0.548756695830322,0.127759699199467,0.16626125443766,0.23970215979874,0.159644390834075,0.070147234398869,0.114808399298264,0.251713235771099,-0.253811041960873,-0.305522870520658
2226,-0.281815659293987,0.199825526062724,-0.306923255840441,-0.049771410797317,-0.156230492161963,0.0874300847850826,-0.54390321569699,0.126691612384645,0.164856162431794,0.237654237491903,0.158297216420604,0.0695834311015954,0.113853675574114,0.249560180179966,-0.251539229394338,-0.302798422870808
2227,-0.279299107048467,0.198126259526864,-0.304186936099336,-0.0492859483561268,-0.154813190400733,0.0867146186937982,-0.539092603731822,0.125632489042959,0.163462983714938,0.2356238551857,0.156961448341834,0.0690241772697089,0.112906923052792,0.247425584824048,-0.249287687587469,-0.300098207908182
2228,-0.276804964815042,0.196441484158745,-0.30147495000137,-0.048805117741104,-0.153408676881331,0.0860050325374171,-0.534324481747709,0.124582253677711,0.162081616970573,0.233610862312847,0.155636989718633,0.0684694360424452,0.111968074922973,0.245309291081222,-0.247056236148905,-0.297422010562557
2229,-0.274333033500154,0.194771076054865,-0.298787081615387,-0.0483288754716503,-0.152016836729824,0.0853012777867987,-0.529598474890564,0.12354083143029,0.160711961746267,0.231615109601241,0.154323744497112,0.0679191708589439,0.111037064935388,0.24321114169505,-0.244844696288997,-0.294769617668964
2230,-0.271883115775483,0.193114912373686,-0.29612311692285,-0.0478571784703192,-0.150637556100337,0.0846033063150143,-0.52491421160997,0.122508148074756,0.159353918446286,0.229636449062797,0.153021617441583,0.0673733454557981,0.11011382739809,0.241130980763,-0.242652890805609,-0.29214081795084
2231,-0.269455016062319,0.191472871326515,-0.293482843800923,-0.0473899840591137,-0.149270722165885,0.0839110703940002,-0.520271323630096,0.121484130012484,0.158007388324269,0.227674733982384,0.151730514127566,0.0668319238646236,0.109198297171741,0.239068653724768,-0.240480644070052,-0.289535402003319
2232,-0.267048540516079,0.18984483216846,-0.290866052005707,-0.046927249955818,-0.14791622310928,0.0832245226912383,-0.515669445920858,0.120468704266835,0.156672273475967,0.22572981890685,0.15045034093486,0.0662948704096494,0.108290409664951,0.2370240073507,-0.238327782013142,-0.286953162276686
2233,-0.264663497010953,0.188230675189464,-0.288272533155623,-0.0464689342703628,-0.146573948114122,0.0825436162664642,-0.51110821666934,0.119461798477893,0.155348476832037,0.223801559634152,0.149181005040676,0.0657621497053263,0.107390100829652,0.234996889730316,-0.236194132111375,-0.284393893059961
2234,-0.262299695124698,0.186630281705412,-0.28570208071494,-0.0460149955012233,-0.145243787355867,0.0818683045684034,-0.506587277251462,0.118463340897227,0.15403590215091,0.221889813202572,0.147922414412828,0.0652337266539563,0.106497307156508,0.232987150260934,-0.234079523373227,-0.281857390464637
2235,-0.259956946123548,0.185043534049328,-0.283154489977453,-0.0455653925318501,-0.143925631992984,0.0811985414315348,-0.502106272203905,0.117473260382711,0.152734454011709,0.219994437880026,0.146674477802976,0.064709566443341,0.105611965670373,0.230994639636391,-0.231983786325583,-0.279343452408562
2236,-0.25763506294728,0.18347031556263,-0.280629558050299,-0.045120084627133,-0.142619374158177,0.0805342810728802,-0.497664849196274,0.116491486393384,0.151444037807234,0.218115293153473,0.145437104739936,0.0641896345444493,0.10473401392578,0.229019209835859,-0.229906753000275,-0.276851878599958
2237,-0.255333860194388,0.181910510586474,-0.278127083837925,-0.0446790314298968,-0.141324906949696,0.079875478088822,-0.493262659003511,0.115517948984354,0.150164559737007,0.216252239718405,0.144210205523041,0.0636738967091046,0.103863390002468,0.22706071411276,-0.227848256920742,-0.274382470521588
2238,-0.253053154107409,0.180364004453166,-0.275646868026184,-0.0442421929574287,-0.140042124422718,0.0792220874519465,-0.488899355478549,0.114552578801741,0.148895926800371,0.214405139468436,0.142993691215561,0.06316231896769,0.103000032500951,0.225119006983781,-0.225808133088814,-0.271935031415054
2239,-0.250792762558366,0.178830683477648,-0.273188713066585,-0.0438095295980379,-0.138770921580814,0.0785740645079141,-0.48457459552521,0.11359530707767,0.147638046789654,0.212573855484978,0.141787473638181,0.0626548676268739,0.102143880538122,0.223193944217972,-0.223786217971607,-0.269509366265244
2240,-0.248552505034342,0.177310434949062,-0.270752423160677,-0.0433810021076467,-0.137511194367478,0.0779313649723553,-0.480288039071337,0.112646065625303,0.146390828283392,0.210758252027003,0.14059146536253,0.0621515092673524,0.101294873742896,0.221285382825955,-0.221782349488535,-0.267105281784909
2241,-0.246332202623187,0.175803147122379,-0.268337804244565,-0.0429565716064115,-0.136262839657747,0.0772939449277929,-0.476039349042161,0.111704786833914,0.145154180639603,0.208958194520898,0.139405579704769,0.0616522107416118,0.100452952251887,0.219393181049207,-0.219796366998437,-0.264722586399379
2242,-0.244131677999345,0.174308709210109,-0.265944663973573,-0.0425361995753763,-0.135025755249883,0.0766617608205898,-0.471828191333913,0.110771403664003,0.143928013989128,0.207173549550408,0.138229730719237,0.0611569391717089,0.0996180567051238,0.217517198349455,-0.217828111286821,-0.262361090231413
2243,-0.241950755409805,0.172827011374073,-0.263572811707038,-0.0421198478531553,-0.133799839857136,0.076034769457922,-0.467654234787654,0.109845849642457,0.142712239229021,0.205404184846658,0.137063833192144,0.0606656619470688,0.0987901282418024,0.215657295398145,-0.215877424553216,-0.260020605086182
2244,-0.239789260660188,0.171357944717254,-0.261222058493233,-0.0417074786326465,-0.132584993099576,0.0754129280047777,-0.463517151163345,0.108928058857747,0.141506768016001,0.203649969278272,0.13590780263532,0.0601783467223019,0.0979691084960727,0.213813334066015,-0.213944150398639,-0.257700944436392
2245,-0.237647021100939,0.169901401275712,-0.258892217054434,-0.0412990544577751,-0.131381115496006,0.0747961939809803,-0.459416615114141,0.10801796595517,0.140311512759958,0.201910772841571,0.134761555280025,0.0596949614150384,0.097154939592862,0.211985177412752,-0.212028133813173,-0.255401923407523
2246,-0.23552386561366,0.168457274010573,-0.256583101772108,-0.0408945382202664,-0.130188108455932,0.0741845252582376,-0.455352304160916,0.107115506132127,0.139126386617514,0.200186466650853,0.133625008070801,0.0592154742037799,0.0963475641437336,0.21017268967674,-0.210129221163653,-0.253123358763217
2247,-0.233419624597547,0.167025456800083,-0.254294528672241,-0.0404938931564487,-0.129005874271621,0.0735778800572142,-0.451323898667002,0.106220615133447,0.13795130348564,0.198476922928766,0.132498078659386,0.0587398535257695,0.0955469252427803,0.208375736264892,-0.208247260181461,-0.25086506889078
2248,-0.231334129955958,0.165605844431736,-0.252026315410789,-0.0400970828440845,-0.12783431611022,0.0729762169446295,-0.447331081813164,0.105333229246744,0.136786177995331,0.196782014996753,0.131380685398671,0.0582680680748794,0.0947529664625532,0.206594183742582,-0.206382099950432,-0.24862687378682
2249,-0.229267215083097,0.164198332594462,-0.249778281259261,-0.0397040711992314,-0.126673338005946,0.0723794948303797,-0.443373539572782,0.104453285297817,0.135630925505325,0.195101617265591,0.130272747336718,0.0578000867995146,0.0939656318500239,0.204827899823646,-0.204533590894867,-0.246408595043011
2250,-0.227218714850814,0.162802817870889,-0.247550247090428,-0.039314822473131,-0.125522844852347,0.071787672964683,-0.439450960687263,0.103580720646093,0.134485462095891,0.193435605225999,0.129174184210822,0.0573358789005355,0.0931848659225825,0.203076753360488,-0.202701584767644,-0.244210055831979
2251,-0.225188465595519,0.161419197729668,-0.245342035364157,-0.0389293012491269,-0.124382742394633,0.07120071093525,-0.435563036641659,0.102715473180099,0.133349704562654,0.191783855439341,0.128084916441629,0.0568754138291962,0.0924106136640676,0.201340614334257,-0.200885934638447,-0.242031080893319
2252,-0.223176305105221,0.160047370517865,-0.243153470113374,-0.0385474724396101,-0.123252937222073,0.0706185686644766,-0.431709461640507,0.101857481312983,0.132223570410488,0.190146245528395,0.127004865127301,0.0564186612851004,0.0916428205208316,0.199619353845115,-0.199086494882087,-0.239871496519727
2253,-0.221182072606674,0.15868723545342,-0.24098437693015,-0.0381693012829927,-0.122133336760462,0.0700412064066609,-0.427889932583878,0.101006683978066,0.13110697784745,0.188522654168215,0.12593395203773,0.0559655912141738,0.0908814323978381,0.197912844102591,-0.197303121166938,-0.237731130543263
2254,-0.219205608752637,0.157338692617667,-0.238834582951905,-0.0377947533407089,-0.121023849264651,0.0694685847452429,-0.42410414904364,0.100163020624432,0.129999845778769,0.186912961077059,0.124872099608806,0.0555161738066529,0.0901263956547931,0.196220958416014,-0.195535670443463,-0.235609812321733
2255,-0.217246755609247,0.156001642947922,-0.236703916847738,-0.0374237944942438,-0.119924383811149,0.0689006645900682,-0.420351813239924,0.0993264312125624,0.128902093800892,0.18531704700741,0.123819230936732,0.0550703794950911,0.0893776571023083,0.194543571185033,-0.193784000932852,-0.233507372725185
2256,-0.21530535664351,0.154675988230133,-0.23459220880488,-0.0370563909421891,-0.118834850290787,0.0683374071746731,-0.416632630017804,0.0984968562099991,0.127813642195575,0.183734793737057,0.122775269772385,0.0546281789523803,0.0886351639980978,0.192880557890211,-0.192047972115754,-0.231423644122535
2257,-0.213381256710892,0.153361631091595,-0.232499290515261,-0.0366925091973252,-0.117755159401448,0.0677787740535937,-0.412946306824177,0.0976742365870489,0.126734411924023,0.18216608406027,0.121740140515728,0.0541895430897891,0.0878988640432058,0.19123179508371,-0.190327444721114,-0.229358460368301
2258,-0.211474302043026,0.152058474993725,-0.230424995162201,-0.0363321160837311,-0.116685222640863,0.0672247270996966,-0.409292553684848,0.0968585138125236,0.125664324621088,0.18061080177904,0.120713768210269,0.0537544430550167,0.0871687053782671,0.189597160380052,-0.188622280715102,-0.22731165678946
2259,-0.209584340235531,0.150766424224899,-0.228369157407214,-0.035975178733919,-0.115624952299469,0.0666752285015326,-0.405671083181821,0.0960496298495161,0.124603302589511,0.179068831694397,0.119696078537571,0.0533228502302636,0.0864446365797993,0.187976532446957,-0.186932343290147,-0.225283070172424
2260,-0.207711220235929,0.149485383893358,-0.226331613376933,-0.0356216645859969,-0.114574261453334,0.0661302407607114,-0.402081610430781,0.0952475271512128,0.123551268794211,0.177540059597808,0.118686997811801,0.0528947362303175,0.0857266066565257,0.186369790996265,-0.185257496854064,-0.223272538750119
2261,-0.205854792331676,0.148215259920162,-0.224312200650146,-0.0352715413808556,-0.11353306395714,0.0655897266892996,-0.398523853058782,0.0944521486567409,0.122508146856633,0.17602437226264,0.117686452974332,0.0524700729006543,0.0850145650457295,0.184776816774934,-0.183597607019277,-0.221279902189195
2262,-0.204014908138299,0.146955959032217,-0.222310758244951,-0.0349247771593822,-0.112501274437234,0.0650536494072393,-0.394997531182127,0.0936634377870518,0.121473861049133,0.174521657435706,0.11669437158839,0.0520488323155564,0.08430846160964,0.183197491556115,-0.18195254059214,-0.219305001577332
2263,-0.202191420587634,0.145707388755355,-0.220327126606018,-0.0345813402596991,-0.111478808284736,0.0645219723397889,-0.391502367384446,0.0928813384408389,0.120448336289415,0.173031803828879,0.115710681833748,0.0516309867762444,0.0836082466318472,0.181631698130308,-0.180322165562353,-0.217347679410672
2264,-0.200384183916169,0.144469457407473,-0.218361147591975,-0.034241199314427,-0.110465581648712,0.0639946592149849,-0.388038086694962,0.0921057949904901,0.119431498135022,0.171554701110775,0.114735312501459,0.0512165088090256,0.0829138708137491,0.180079320296587,-0.178706351092464,-0.215407779581354
2265,-0.198593053653495,0.14324207409174,-0.216412664462891,-0.033904323247975,-0.109461511429405,0.0634716740611249,-0.384604416566956,0.0913367522780753,0.118423272777863,0.17009023989852,0.113768192988645,0.0508053711634572,0.0822252852710273,0.17854024285391,-0.177104967507474,-0.213485147365162
2266,-0.196817886610849,0.142025148689848,-0.214481521867881,-0.0335706812738534,-0.10846651527153,0.062952981204272,-0.38120108685641,0.0905741556113673,0.117423587038798,0.168638311749573,0.112809253293317,0.0503975468105241,0.081542441530153,0.177014351592494,-0.175517886284531,-0.211579629409279
2267,-0.195058540869772,0.140818591855334,-0.212567565832817,-0.0332402428920122,-0.107480511557624,0.0624385452657797,-0.377827829800854,0.0898179507598968,0.116432368362259,0.167198809153628,0.111858424009253,0.0499930089408324,0.0808652915249233,0.175501533285275,-0.17394498004271,-0.209691073720158
2268,-0.193314875770851,0.139622315006952,-0.210670643748143,-0.0329129778862036,-0.106503419401458,0.0619283311598371,-0.37448437999838,0.0890680839510408,0.115449544810926,0.165771625524588,0.110915636320912,0.0495917309628171,0.0801937875930255,0.174001675679434,-0.172386122532888,-0.207819329651488
2269,-0.191586751902579,0.138436230322105,-0.208790604356803,-0.0325888563213684,-0.105535158641507,0.0614223040910356,-0.371170474386857,0.0883245018661448,0.114475045060442,0.1643566551926,0.109980821998392,0.0491936865009649,0.0795278824726316,0.172514667487999,-0.170841188627713,-0.205964247892273
