"","year","emissions"
"697","2646",9420.69346093317
"698","2647",9420.69346093317
"699","2648",9420.69346093317
"700","2649",9420.69346093317
"701","2650",9420.69346093317
"702","2651",9420.69346093317
"703","2652",9420.69346093317
"704","2653",9420.69346093317
"705","2654",9420.69346093317
"706","2655",9420.69346093317
"707","2656",9420.69346093317
"708","2657",9420.69346093317
"709","2658",9420.69346093317
"710","2659",9420.69346093317
"711","2660",9420.69346093317
"712","2661",9420.69346093317
"713","2662",9420.69346093317
"714","2663",9420.69346093317
"715","2664",9420.69346093317
"716","2665",9420.69346093317
"717","2666",9420.69346093317
"718","2667",9420.69346093317
"719","2668",9420.69346093317
"720","2669",9420.69346093317
"721","2670",9420.69346093317
"722","2671",9420.69346093317
"723","2672",9420.69346093317
"724","2673",9420.69346093317
"725","2674",9420.69346093317
"726","2675",9420.69346093317
"727","2676",9420.69346093317
"728","2677",9420.69346093317
"729","2678",9420.69346093317
"730","2679",9420.69346093317
"731","2680",9420.69346093317
"732","2681",9420.69346093317
"733","2682",9420.69346093317
"734","2683",9420.69346093317
"735","2684",9420.69346093317
"736","2685",9420.69346093317
"737","2686",9420.69346093317
"738","2687",9420.69346093317
"739","2688",9420.69346093317
"740","2689",9420.69346093317
"741","2690",9420.69346093317
"742","2691",9420.69346093317
"743","2692",9420.69346093317
"744","2693",9420.69346093317
"745","2694",9420.69346093317
"746","2695",9420.69346093317
"747","2696",9420.69346093317
"748","2697",9420.69346093317
"749","2698",9420.69346093317
"750","2699",9420.69346093317
"751","2700",9420.69346093317
"752","2701",9420.69346093317
"753","2702",9420.69346093317
"754","2703",9420.69346093317
"755","2704",9420.69346093317
"756","2705",9420.69346093317
"757","2706",9420.69346093317
"758","2707",9420.69346093317
"759","2708",9420.69346093317
"760","2709",9420.69346093317
"761","2710",9420.69346093317
"762","2711",9420.69346093317
"763","2712",9420.69346093317
"764","2713",9420.69346093317
"765","2714",9420.69346093317
"766","2715",9420.69346093317
"767","2716",9420.69346093317
"768","2717",9420.69346093317
"769","2718",9420.69346093317
"770","2719",9420.69346093317
"771","2720",9420.69346093317
"772","2721",9420.69346093317
"773","2722",9420.69346093317
"774","2723",9420.69346093317
"775","2724",9420.69346093317
"776","2725",9420.69346093317
"777","2726",9420.69346093317
"778","2727",9420.69346093317
"779","2728",9420.69346093317
"780","2729",9420.69346093317
"781","2730",9420.69346093317
"782","2731",9420.69346093317
"783","2732",9420.69346093317
"784","2733",9420.69346093317
"785","2734",9420.69346093317
"786","2735",9420.69346093317
"787","2736",9420.69346093317
"788","2737",9420.69346093317
"789","2738",9420.69346093317
"790","2739",9420.69346093317
"791","2740",9420.69346093317
"792","2741",9420.69346093317
"793","2742",9420.69346093317
"794","2743",9420.69346093317
