"","year","emissions"
"259","2208",271.439730512753
"260","2209",271.439730512753
"261","2210",250.369155071711
"262","2211",250.369155071711
"263","2212",250.369155071711
"264","2213",250.369155071711
"265","2214",250.369155071711
"266","2215",250.369155071711
"267","2216",250.369155071711
"268","2217",250.369155071711
"269","2218",250.369155071711
"270","2219",250.369155071711
"271","2220",229.298579630668
"272","2221",229.298579630668
"273","2222",229.298579630668
"274","2223",229.298579630668
"275","2224",229.298579630668
"276","2225",229.298579630668
"277","2226",229.298579630668
"278","2227",229.298579630668
"279","2228",229.298579630668
"280","2229",229.298579630668
"281","2230",208.228004189625
"282","2231",208.228004189625
"283","2232",208.228004189625
"284","2233",208.228004189625
"285","2234",208.228004189625
"286","2235",208.228004189625
"287","2236",208.228004189625
"288","2237",208.228004189625
"289","2238",208.228004189625
"290","2239",208.228004189625
"291","2240",187.157428748583
"292","2241",187.157428748583
"293","2242",187.157428748583
"294","2243",187.157428748583
"295","2244",187.157428748583
"296","2245",187.157428748583
"297","2246",187.157428748583
"298","2247",187.157428748583
"299","2248",187.157428748583
"300","2249",187.157428748583
"301","2250",166.08685330754
"302","2251",166.08685330754
"303","2252",166.08685330754
"304","2253",166.08685330754
"305","2254",166.08685330754
"306","2255",166.08685330754
"307","2256",166.08685330754
"308","2257",166.08685330754
"309","2258",166.08685330754
"310","2259",166.08685330754
"311","2260",166.08685330754
"312","2261",166.08685330754
"313","2262",166.08685330754
"314","2263",166.08685330754
"315","2264",166.08685330754
"316","2265",166.08685330754
"317","2266",166.08685330754
"318","2267",166.08685330754
"319","2268",166.08685330754
"320","2269",166.08685330754
"321","2270",166.08685330754
"322","2271",166.08685330754
"323","2272",166.08685330754
"324","2273",166.08685330754
"325","2274",166.08685330754
"326","2275",166.08685330754
"327","2276",166.08685330754
"328","2277",166.08685330754
"329","2278",166.08685330754
"330","2279",166.08685330754
"331","2280",166.08685330754
"332","2281",166.08685330754
"333","2282",166.08685330754
"334","2283",166.08685330754
"335","2284",166.08685330754
"336","2285",166.08685330754
"337","2286",166.08685330754
"338","2287",166.08685330754
"339","2288",166.08685330754
"340","2289",166.08685330754
"341","2290",166.08685330754
"342","2291",166.08685330754
"343","2292",166.08685330754
"344","2293",166.08685330754
"345","2294",166.08685330754
"346","2295",166.08685330754
"347","2296",166.08685330754
"348","2297",166.08685330754
"349","2298",166.08685330754
"350","2299",166.08685330754
"351","2300",166.08685330754
"352","2301",166.08685330754
"353","2302",166.08685330754
"354","2303",166.08685330754
"355","2304",166.08685330754
"356","2305",166.08685330754
"357","2306",166.08685330754
"358","2307",166.08685330754
"359","2308",166.08685330754
"360","2309",166.08685330754
"361","2310",166.08685330754
"362","2311",166.08685330754
"363","2312",166.08685330754
"364","2313",166.08685330754
"365","2314",166.08685330754
"366","2315",166.08685330754
"367","2316",166.08685330754
"368","2317",166.08685330754
"369","2318",166.08685330754
"370","2319",166.08685330754
"371","2320",166.08685330754
"372","2321",166.08685330754
"373","2322",166.08685330754
"374","2323",166.08685330754
"375","2324",166.08685330754
"376","2325",166.08685330754
"377","2326",166.08685330754
"378","2327",166.08685330754
"379","2328",166.08685330754
"380","2329",166.08685330754
"381","2330",166.08685330754
"382","2331",166.08685330754
"383","2332",166.08685330754
"384","2333",166.08685330754
"385","2334",166.08685330754
"386","2335",166.08685330754
"387","2336",166.08685330754
"388","2337",166.08685330754
"389","2338",166.08685330754
"390","2339",166.08685330754
"391","2340",166.08685330754
"392","2341",166.08685330754
"393","2342",166.08685330754
"394","2343",166.08685330754
"395","2344",166.08685330754
"396","2345",166.08685330754
"397","2346",166.08685330754
"398","2347",166.08685330754
"399","2348",166.08685330754
"400","2349",166.08685330754
"401","2350",166.08685330754
"402","2351",166.08685330754
"403","2352",166.08685330754
"404","2353",166.08685330754
"405","2354",166.08685330754
"406","2355",166.08685330754
"407","2356",166.08685330754
"408","2357",166.08685330754
"409","2358",166.08685330754
"410","2359",166.08685330754
"411","2360",166.08685330754
"412","2361",166.08685330754
"413","2362",166.08685330754
"414","2363",166.08685330754
"415","2364",166.08685330754
"416","2365",166.08685330754
"417","2366",166.08685330754
"418","2367",166.08685330754
"419","2368",166.08685330754
"420","2369",166.08685330754
"421","2370",166.08685330754
"422","2371",166.08685330754
"423","2372",166.08685330754
"424","2373",166.08685330754
"425","2374",166.08685330754
"426","2375",166.08685330754
"427","2376",166.08685330754
"428","2377",166.08685330754
"429","2378",166.08685330754
"430","2379",166.08685330754
"431","2380",166.08685330754
"432","2381",166.08685330754
"433","2382",166.08685330754
"434","2383",166.08685330754
"435","2384",166.08685330754
"436","2385",166.08685330754
"437","2386",166.08685330754
"438","2387",166.08685330754
"439","2388",166.08685330754
"440","2389",166.08685330754
"441","2390",166.08685330754
"442","2391",166.08685330754
"443","2392",166.08685330754
"444","2393",166.08685330754
"445","2394",166.08685330754
"446","2395",166.08685330754
"447","2396",166.08685330754
"448","2397",166.08685330754
"449","2398",166.08685330754
"450","2399",166.08685330754
"451","2400",166.08685330754
"452","2401",166.08685330754
"453","2402",166.08685330754
"454","2403",166.08685330754
"455","2404",166.08685330754
"456","2405",166.08685330754
"457","2406",166.08685330754
"458","2407",166.08685330754
"459","2408",166.08685330754
"460","2409",166.08685330754
"461","2410",166.08685330754
"462","2411",166.08685330754
"463","2412",166.08685330754
"464","2413",166.08685330754
"465","2414",166.08685330754
"466","2415",166.08685330754
"467","2416",166.08685330754
"468","2417",166.08685330754
"469","2418",166.08685330754
"470","2419",166.08685330754
"471","2420",166.08685330754
"472","2421",166.08685330754
"473","2422",166.08685330754
"474","2423",166.08685330754
"475","2424",166.08685330754
"476","2425",166.08685330754
"477","2426",166.08685330754
"478","2427",166.08685330754
"479","2428",166.08685330754
"480","2429",166.08685330754
"481","2430",166.08685330754
"482","2431",166.08685330754
"483","2432",166.08685330754
"484","2433",166.08685330754
"485","2434",166.08685330754
"486","2435",166.08685330754
"487","2436",166.08685330754
"488","2437",166.08685330754
"489","2438",166.08685330754
"490","2439",166.08685330754
"491","2440",166.08685330754
"492","2441",166.08685330754
"493","2442",166.08685330754
"494","2443",166.08685330754
"495","2444",166.08685330754
"496","2445",166.08685330754
"497","2446",166.08685330754
"498","2447",166.08685330754
"499","2448",166.08685330754
"500","2449",166.08685330754
"501","2450",166.08685330754
"502","2451",166.08685330754
"503","2452",166.08685330754
"504","2453",166.08685330754
"505","2454",166.08685330754
"506","2455",166.08685330754
"507","2456",166.08685330754
"508","2457",166.08685330754
"509","2458",166.08685330754
"510","2459",166.08685330754
"511","2460",166.08685330754
"512","2461",166.08685330754
"513","2462",166.08685330754
"514","2463",166.08685330754
