"year","ANZ","CAM","CAN","CHI","EEU","FSU","JPK","LAM","MAF","MDE","SAS","SEA","SIS","SSA","USA","WEU"
2287,0.716045533188343,0.791616799807686,0.721566023731714,0.692986136537859,0.731279080632661,0.718145527898347,0.714561113499582,0.764223980610703,0.775455467776789,0.751209585445143,0.812033234176909,0.777352417749904,0.809381840701005,0.914718608866011,0.640848978992242,0.721549512249979
2288,0.713456663736026,0.788164952891333,0.718914113666972,0.690660591236821,0.728516253421928,0.715532677795838,0.711989195208677,0.761084942870389,0.772188173349171,0.748219164106781,0.80834824411575,0.774063461318321,0.805727127925386,0.909861014874724,0.63911880801816,0.718897790736221
2289,0.710874110426249,0.784729276790293,0.716269239629859,0.688338355078197,0.725761728844526,0.712926417680171,0.709423399488457,0.757958503856662,0.768934942260759,0.745239644386946,0.804682087221468,0.770788815592728,0.802090902568632,0.905035644467215,0.637385147377238,0.716253103096954
2290,0.708297897846394,0.781309683557632,0.713631417987108,0.686019486987462,0.723015508803332,0.710326769011593,0.706863753136775,0.754844616413649,0.765695710630705,0.742270998509697,0.801034645144709,0.767528413867501,0.798473050229621,0.900242226383794,0.63564813363318,0.713615465723501
2291,0.705728049900714,0.777906085848367,0.711000664516202,0.683704044814847,0.720277594777137,0.707733752602933,0.704310282243114,0.751743233521616,0.762470414905285,0.739313198613926,0.797405800485245,0.764282189796397,0.794873457411269,0.895480492060035,0.63390790138786,0.710984894417651
2292,0.703164589819814,0.774518396914258,0.708376994413778,0.681392085349288,0.717547987827168,0.705147388628675,0.701763012198354,0.748654308297087,0.759258991855844,0.736366216756002,0.793795436782808,0.761050077390129,0.791292011511877,0.890750175597674,0.632164583305404,0.708361404400069
2293,0.700607540170003,0.771146530598666,0.705760422303921,0.679083664332213,0.71482668860352,0.702567696633905,0.699221967704412,0.745577793992953,0.756061378576745,0.733430024912379,0.79020343850802,0.757832011013955,0.787728600816581,0.88605101373583,0.630418310135984,0.705745010318597
2294,0.698056922862549,0.767790401331456,0.703150962246367,0.676778836471167,0.712113697351512,0.699994695543169,0.696687172783773,0.742513643998577,0.752877512483343,0.730504594982172,0.786629691053427,0.754627925385288,0.784183114488874,0.881382745822546,0.628669210739331,0.703135726256452
2295,0.695512759162804,0.764449924123952,0.700548627744599,0.674477655453266,0.709409013917963,0.697428403669204,0.694158650788901,0.739461811839885,0.74970733130997,0.727589898789692,0.783074080724622,0.751437755571329,0.780655442562237,0.876745113786653,0.626917412107978,0.700533565740334
2296,0.69297506969923,0.761125014563942,0.697953431753845,0.672180173958502,0.706712637757386,0.694868838721573,0.691636424411535,0.736422251179458,0.746550773107943,0.724685908086943,0.779536494731464,0.748261436986718,0.77714547593185,0.872137862109942,0.625163039390228,0.69793854174842
2297,0.690443874472314,0.757815588810737,0.695365386688979,0.669886443672879,0.704024567938112,0.692316017815196,0.689120515691876,0.733394915816606,0.743407776243581,0.721792594556094,0.776016821179394,0.745098905391208,0.773653106346387,0.867560737799649,0.623406215912854,0.695350666718274
2298,0.687919192863364,0.754521563590274,0.692784504432323,0.667596515301396,0.701344803148328,0.689769957478766,0.686610946027656,0.730379759687444,0.740278279396239,0.718909929811901,0.772514949060839,0.741950096887353,0.770178226399903,0.863013490361255,0.62164706320353,0.692769952554645
2299,0.685401043643212,0.751242856190277,0.690210796341355,0.665310438580877,0.698673341702047,0.687230673663076,0.684107736183104,0.727376736864949,0.737162221556361,0.716037885404109,0.769030768246706,0.738814947918222,0.76672072952381,0.858495871771576,0.619885701013006,0.690196410637185
2300,0.682889444980803,0.747979384455453,0.687644273256321,0.663028262292649,0.696010181544997,0.684698181749233,0.681610906297799,0.724385801559023,0.734059542023547,0.713176432819812,0.765564169477976,0.73569339526513,0.763280509978932,0.854007636452165,0.618122247337013,0.68763005182806
2301,0.680384414451677,0.74473106678275,0.685084945507754,0.660750034275056,0.693355320260441,0.682172496556776,0.679120475895411,0.721406908116538,0.730970180404633,0.710325543485775,0.762115044357374,0.732585376045383,0.759857462847642,0.849548541243007,0.616356818437921,0.685070886479472
2302,0.677885969046357,0.741497822116653,0.682532822923899,0.658475801435843,0.69070875507492,0.679653632351698,0.676636463892345,0.718440011021376,0.72789407661179,0.707485188770739,0.758683285341137,0.729490827710053,0.756451484026091,0.845118345376503,0.614589528866134,0.682518924441088
2303,0.675394125178621,0.738279569944533,0.67998791483805,0.656205609764376,0.688070482863929,0.677141602854361,0.674158888606272,0.715485064894467,0.724831170860635,0.704655339987671,0.755268785730867,0.726409688041761,0.753062470216513,0.840716810451756,0.612820491481242,0.679974175067379
2304,0.672908898693687,0.735076230292035,0.677450230095792,0.653939504343724,0.685440500157512,0.67463642124732,0.671687767764558,0.712542024493815,0.721781403668358,0.701835968396004,0.751871439665468,0.723341895152485,0.74969031891961,0.836343700409131,0.61104981747292,0.677436647224866
2305,0.670430304876286,0.731887723718522,0.674919777062156,0.651677529362592,0.682818803145797,0.672138100183056,0.669223118512593,0.709610844714516,0.718744715851864,0.699027045203823,0.748491142113169,0.720287387481384,0.746334928427021,0.831998781505108,0.609277616381585,0.674906349299276
2306,0.667958358458645,0.728713971312558,0.672396563628688,0.649419728127113,0.680205387684457,0.669646651791598,0.666764957422013,0.706691480588773,0.715721048525931,0.69622854157004,0.745127788863637,0.717246103792642,0.742996197813869,0.827681822287411,0.607503996118802,0.672383289202616
2307,0.665493073628367,0.725554894687435,0.669880597220427,0.647166143072502,0.677600249300096,0.66716208768807,0.664313300498826,0.703783887285906,0.712710343101376,0.693440428606522,0.741781276520164,0.714217983173325,0.739674026931388,0.823392593570415,0.605729062987467,0.669867474380149
2308,0.663034464036216,0.722410415976748,0.667371884802794,0.644916815774564,0.67500338319558,0.664684418980132,0.661868163191434,0.700888020112347,0.709712541283247,0.690662677380197,0.738451502491946,0.711202965031266,0.736368316399623,0.819130868410832,0.603952921701733,0.667358911817296
2309,0.660582542803809,0.719280457830014,0.664870432888409,0.642671786961069,0.672414784255289,0.662213656275338,0.659429560398565,0.698003834511633,0.706727585069018,0.687895258915125,0.735138364986436,0.708200989092955,0.733078967600211,0.814896422083659,0.602175675406719,0.664857608046439
2310,0.658137322531208,0.716164943408333,0.662376247543806,0.640431096522987,0.669834447050308,0.659749809688395,0.6569975064771,0.695131286064402,0.703755416746804,0.68513814419454,0.731841763001784,0.705211995401457,0.729805882669239,0.810689032058403,0.600397425697975,0.662363569153657
2311,0.655698815304423,0.713063796380091,0.659889334396077,0.638194783525594,0.66726236584355,0.657292888848342,0.654572015249807,0.692270330488361,0.700795978893587,0.682391304162864,0.728561596319351,0.702235924314343,0.726548964490174,0.806508477975567,0.598618272640729,0.659876800785359
2312,0.653267032702825,0.709976940916707,0.657409698639432,0.635962886219435,0.664698534594816,0.654842902905634,0.652153100012977,0.689420923638274,0.697849214373459,0.679654709727691,0.725297765496311,0.699272716501637,0.723308116686866,0.802354541623398,0.596838314788898,0.657397308154853
2313,0.650841985806463,0.706904301688426,0.65493734504167,0.633735442051167,0.662142946965789,0.65239986053914,0.649740773543979,0.686583021505918,0.694915066335878,0.676928331761739,0.722050171858317,0.696322312943782,0.720083243616632,0.798227006914893,0.59505764920388,0.654925096048817
2314,0.648423685203292,0.703845803860145,0.652472277950584,0.631512487674263,0.659595596324968,0.649963769963057,0.647335048108701,0.683756580220054,0.691993478213932,0.674212141104775,0.71881871749226,0.693384654929624,0.716874250363401,0.794125659865067,0.593276371473128,0.652460168833708
2315,0.646012140996315,0.700801373087288,0.650014501300268,0.629294058959593,0.657056475752535,0.647534638933735,0.644935935468921,0.680941556046384,0.689084393722627,0.671506108565515,0.715603305239092,0.690459684054407,0.713681042730942,0.790050288568465,0.591494575728498,0.650002530462073
2316,0.643607362810635,0.697770935511717,0.647564018617367,0.62708019100587,0.654525578045161,0.645112474756424,0.642543446889573,0.678137905387493,0.686187756857175,0.668810204923491,0.712403838686735,0.687547342217796,0.710503527236159,0.786000683176934,0.589712354664392,0.647552184478793
2317,0.64120935980042,0.69475441775769,0.645120833027226,0.624870918149982,0.652002895720752,0.642697284291927,0.640157593145933,0.675345584782803,0.683303511891311,0.666124400930892,0.709220222163051,0.684647571621899,0.70734161110245,0.781976635877635,0.587929799555672,0.645109134027248
2318,0.638818140655784,0.691751746927848,0.642684947259985,0.622666273977191,0.649488421023137,0.640289073963184,0.637778384530707,0.672564550908511,0.680431603375607,0.663448667314382,0.706052360728904,0.681760314769324,0.704195202253147,0.777977940871305,0.586147000275382,0.642673381855404
2319,0.636433713609581,0.688762850599252,0.640256363656581,0.620466291331211,0.646982145926691,0.637887849761763,0.635405830861042,0.669794760577518,0.67757197613581,0.660782974776881,0.702900160171277,0.678885514461239,0.701064209305018,0.774004394350758,0.584364045312242,0.640244930321819
2320,0.634056086444115,0.685787656819454,0.637835084174685,0.618271002324167,0.644484062140901,0.635493617254279,0.633039941485444,0.667036170739361,0.674724575271187,0.658127293999331,0.699763526996474,0.676023113795453,0.697948541561834,0.770055794479625,0.582581021787956,0.637823781401586
2321,0.63168526649777,0.682826094102607,0.635421110394562,0.61608043834643,0.641994161114876,0.633106381588726,0.630680725290614,0.664288738480136,0.67188934615289,0.655481595642427,0.69664236842339,0.67317305616451,0.694848109008013,0.766131941371336,0.580798015474295,0.635409936692192
2322,0.629321260671557,0.679878091425614,0.633014443524855,0.61389463007634,0.639512434041796,0.630726147500738,0.628328190708198,0.661552421022415,0.669066234422319,0.652845850348327,0.693536592376846,0.670335285253805,0.691762822302317,0.762232637068324,0.579015110809997,0.633003397419305
2323,0.626964075435575,0.676943578224315,0.630615084408303,0.611713607489805,0.637038871863307,0.628352919319768,0.625982345721453,0.658827175725159,0.666255185989518,0.650220028742335,0.690446107481004,0.667509745039706,0.688692592771631,0.758357685521477,0.577232390917458,0.630604164442496
2324,0.624613716835404,0.674022484389711,0.628223033527383,0.609537399869787,0.634573465273856,0.625986700975189,0.623643197871835,0.656112960083625,0.663456147031563,0.647604101434556,0.687370823052842,0.664696379787696,0.685637332404792,0.754506892569801,0.57544993761923,0.628212238260881
2325,0.622270190498405,0.671114740264225,0.625838291009881,0.607366035815677,0.632116204724975,0.623627496002326,0.621310754265501,0.653409731729266,0.660669063990975,0.64499803902153,0.684310649095703,0.661895134050537,0.68259695384649,0.750680065920325,0.573667831454319,0.625827619018695
2326,0.61993350163995,0.668220276637999,0.6234608566344,0.605199543252548,0.629667080429506,0.621275307548402,0.618985021579732,0.650717448429634,0.657893883574144,0.642401812087841,0.681265496292909,0.659105952666432,0.679571370391233,0.746877015128215,0.571886151694299,0.6234503065108
2327,0.617603655069577,0.665339024745228,0.621090729835786,0.603037949440309,0.627226082365774,0.618930138378423,0.61666600606928,0.648036068088266,0.655130552749757,0.639815391207696,0.678235276001444,0.656328780757222,0.676560495977372,0.743097551577124,0.570104976359233,0.62108030018812
2328,0.61528065519706,0.662470916260532,0.618727909710502,0.600881280982734,0.624793200281704,0.61659199088098,0.61435371357263,0.645365548744577,0.652379018747247,0.637238746946487,0.6752199002457,0.653563563726579,0.673564245181188,0.739341488459743,0.568324382233399,0.618717599163009
2329,0.612964506038411,0.659615883295358,0.616372395021924,0.598729563836397,0.622368423698891,0.614260867073981,0.61204814951819,0.64270584857374,0.64963922905525,0.634671849862328,0.672219281711292,0.650810247258229,0.670582533211045,0.735608640758586,0.566544444880843,0.616362202214552
2330,0.610655211221806,0.656773858394424,0.614024184205571,0.596582823319484,0.619951741916609,0.611936768610315,0.609749318930402,0.640056925886565,0.646911131420073,0.632114670507562,0.669233333738934,0.648068777314178,0.667615275901596,0.731898825226974,0.56476523866074,0.614014107793801
2331,0.608352773993433,0.65394477453219,0.611683275374273,0.59444108412051,0.617543144015771,0.609619696783442,0.60745722643578,0.637418739129374,0.644194673844171,0.629567179430255,0.666261970318384,0.64533910013296,0.66466238970806,0.728211860370242,0.562986836742572,0.611673314028939
2332,0.606057197223278,0.651128565109369,0.609349666323276,0.592304370306926,0.615142618862848,0.607309652532915,0.605171876268866,0.634791246883868,0.641489804584646,0.627029347175655,0.663305106082443,0.642621162227895,0.661723791700548,0.724547566427142,0.561209311121135,0.609339818730389
2333,0.603768483410822,0.648325163949474,0.607023354535274,0.590172705333619,0.612750155113717,0.60500663644983,0.602893272278123,0.632174407866995,0.638796472151744,0.624501144287643,0.660362656301032,0.639914910385361,0.65879939955845,0.720905765351465,0.559432732631364,0.607013619395852
2334,0.601486634690685,0.645534505295388,0.604704337185387,0.588046112051316,0.61036574121748,0.602710648782214,0.600621417931742,0.629568180930806,0.636114625307372,0.621982541310147,0.657434536875311,0.637220291663082,0.65588913156489,0.717286280793857,0.557657170962978,0.604694713215279
2335,0.59921165283819,0.64275652380598,0.602392611146072,0.585924612714881,0.60798936542022,0.600421689440339,0.598356316323391,0.626972525062318,0.63344421306362,0.619473508788544,0.654520664331879,0.634537253388427,0.652992906601225,0.713688938083846,0.555882694674962,0.602383097075794
2336,0.596943539274855,0.639991154552744,0.60008817299197,0.583808228991513,0.605621015768714,0.59813975800197,0.596097970177879,0.62438739938336,0.630785184681303,0.616974017271036,0.65162095581702,0.631865743156728,0.650110644141606,0.71011356421206,0.554109371209871,0.600078767566532
2337,0.594682295073828,0.637238333016479,0.597791019004698,0.58169698196884,0.603260680114097,0.595864853717557,0.593846381856759,0.621812763150423,0.628137489668504,0.614484037310006,0.648735329091015,0.629205708829602,0.647242264247603,0.706559987812644,0.552337266907966,0.597781720983444
2338,0.592427920965238,0.634497995083992,0.595501145177574,0.579590892162928,0.600908346115476,0.593596975515348,0.591601553363858,0.619248575754507,0.625501077779133,0.612003539463349,0.645863702522512,0.626557098533298,0.64438768756287,0.703028039145881,0.550566447021184,0.595491953334015
2339,0.590180417341499,0.631770077044841,0.593218547220289,0.577489979526175,0.598564001243502,0.591336122006445,0.589363486350736,0.616694796720955,0.622875899011497,0.609532494295791,0.643005995082958,0.623919860657046,0.641546835307882,0.699517550080991,0.54879697572694,0.593209460341939
2340,0.587939784262525,0.629054515588106,0.590943220563511,0.575394263455123,0.596227632783887,0.5890822914898,0.587132182122081,0.614151385709297,0.620261903606877,0.607070872380174,0.640162126341081,0.621293943851427,0.638719629274712,0.696028354079131,0.547028916141771,0.590934237451732
2341,0.585706021460901,0.626351247799189,0.58867516036344,0.57330376279817,0.593899227840889,0.58683548195714,0.584907641641033,0.611618302513074,0.617659042048122,0.604618644298735,0.637332016457438,0.618679297026751,0.635905991821874,0.692560286176584,0.545262330334814,0.588666279833282
2342,0.583479128346975,0.623660211156649,0.586414361506299,0.571218495863186,0.591578773340732,0.584595691097836,0.582689865534446,0.609095507059674,0.615067265058245,0.602175780644352,0.634515586179013,0.616075869351455,0.633105845869208,0.689113182968124,0.543497279341122,0.586405582386343
2343,0.581259104013894,0.620981343529067,0.584160818612772,0.569138480425041,0.589266256035005,0.58236291630371,0.580478854098076,0.60658295941015,0.612486523599038,0.599742252021779,0.631712756833876,0.613483610250502,0.630319114892828,0.685686882590579,0.541733823174832,0.584152139744975
2344,0.57904594724257,0.618314583171935,0.581914526042381,0.567063733733039,0.586961662503991,0.580137154673777,0.578274607301718,0.604080619759048,0.609916768869687,0.597318029048858,0.62892345032589,0.610902469403803,0.627545722920113,0.682281224706565,0.539972020842168,0.581905946281926
2345,0.576839656506592,0.615659868724585,0.579675477897816,0.56499427251826,0.584664979159976,0.577918403018935,0.576077124794261,0.60158844843422,0.607357952305411,0.59490308235771,0.626147589129487,0.608332396744647,0.624785594524759,0.678896050488408,0.538211930354291,0.579666996112957
2346,0.574640229977066,0.61301713920714,0.577443668029197,0.562930113000816,0.582376192250497,0.575706657866589,0.573886405908695,0.599106405896639,0.604810025576097,0.592497382595908,0.623385096284478,0.605773342458146,0.622038654821872,0.675531202602236,0.536453608740001,0.577435283101113
2347,0.572447665527408,0.610386334017497,0.575219090038295,0.560871270897015,0.580095287861557,0.573501915465219,0.57170244966705,0.596634452740212,0.602272940584952,0.590100900427634,0.620635895390938,0.603225256979685,0.619304829463119,0.672186525192256,0.534697112058285,0.575210800860941
2348,0.570261960738062,0.607767392928336,0.573001737282689,0.558817761426441,0.577822251920795,0.571304171788893,0.569525254785267,0.594172549691583,0.599746649467168,0.587713606534814,0.617899910604123,0.600688090993395,0.616584044631926,0.668861863865197,0.532942495410716,0.572993542762652
2349,0.568083112901169,0.605160256084166,0.570791602879879,0.556769599318949,0.575557070200614,0.569113422541717,0.567354819678018,0.591720657609942,0.597231104588588,0.585335471618233,0.615177066629461,0.59816179543063,0.613876227038725,0.665557065674933,0.53118981295371,0.570783501936229
2350,0.565911119025172,0.602564863998385,0.568588679711338,0.554726798821564,0.573299728321268,0.566929663162236,0.565191142463457,0.589278737486824,0.594726258544387,0.582966466398635,0.612467288717575,0.595646321468458,0.611181303916249,0.662271979107267,0.529439117910627,0.568580671275491
2351,0.563745975839366,0.599981157550384,0.566392960426518,0.55268937370531,0.571050211753906,0.56475288882777,0.56303422096792,0.586846750445903,0.592232064157767,0.580606561617807,0.60977050265937,0.593141620528164,0.60849920301488,0.659006454064891,0.52769046258374,0.566385043442091
2352,0.561587679798387,0.597409077982667,0.564204437446803,0.550657337271948,0.568808505823584,0.562583094458708,0.560884052730556,0.584424657742793,0.58974847447865,0.578255728039638,0.607086634781166,0.590647644273765,0.605829852598039,0.65576034185251,0.525943898366055,0.564196610869476
2353,0.559436227086649,0.594848566898003,0.562023102969409,0.548630702360632,0.566574595712225,0.560420274722734,0.558740635007905,0.582012420764834,0.587275442782392,0.575913936451166,0.604415611939883,0.588164344610536,0.603173181437622,0.652533495162128,0.524199475752993,0.56201536576679
2354,0.55729161362272,0.592299566256605,0.55984894897124,0.546609481354482,0.564348466461551,0.558264424039006,0.556603964778422,0.579610001030884,0.584812922568496,0.573581157663608,0.601757361518272,0.585691673683548,0.600529118809495,0.6493257680585,0.522457244353929,0.559841300122725
2355,0.555153835063647,0.589762018373336,0.557681967212691,0.544593686187083,0.562130102975966,0.556115536582285,0.554474038746934,0.577217360191099,0.582360867559346,0.571257362513368,0.599111811420201,0.583229583876218,0.597897594489018,0.646137015964741,0.520717252903603,0.55767440570933
2356,0.553022886809224,0.58723586591494,0.555522149241399,0.542583328348898,0.559919490025412,0.553973606287003,0.552350853349053,0.574834460026725,0.579919231698939,0.568942521863035,0.596478890065983,0.580778027808864,0.595278538746625,0.6429670956481,0.518979549273385,0.555514674085763
2357,0.550898764006203,0.584721051897302,0.55336948639595,0.540578418893606,0.557716612248177,0.551838626851288,0.550234404755519,0.572461262449866,0.577487969151634,0.566636606602356,0.593858526387756,0.578336958337285,0.592671882343449,0.639815865205884,0.517244180482415,0.553362096602002
2358,0.548781461552462,0.582217519682729,0.551223969809541,0.538578968444358,0.555521454153671,0.549710591740931,0.548124688876503,0.570097729503272,0.575067034300903,0.564339587649201,0.591250649824912,0.575906328551333,0.590077556526991,0.636683184051542,0.515511192708601,0.551216664402502
2359,0.546670974101104,0.579725212977263,0.549085590413587,0.536584987199964,0.553334000125163,0.547589494193307,0.546021701365847,0.567743823360104,0.5726563817481,0.562051435950508,0.588655190319564,0.573486091773517,0.587495493026826,0.633568912900902,0.513780631299494,0.549078368429811
2360,0.54456729606452,0.577244075828016,0.546954338941289,0.534596484940995,0.551154234422482,0.545475327221242,0.543925437625246,0.565399506323712,0.570255966311228,0.559772122483208,0.586072078312074,0.571076201557596,0.584925624050365,0.630472913758559,0.512052540783035,0.546947199428134
2361,0.54247042161839,0.57477405262053,0.544830205931151,0.532613471035818,0.548982141184685,0.543368083616833,0.541835892808392,0.5630647408274,0.567865743023724,0.55750161825514,0.583501244736614,0.568676611687204,0.582367882278651,0.627395049904413,0.51032696487816,0.544823147946852
2362,0.540380344705638,0.572315088076162,0.542713181730455,0.530635954446551,0.546817704432681,0.541267755955223,0.539753061825049,0.560739489434192,0.56548566713325,0.555239894305951,0.580942621016776,0.566287276174466,0.579822200862199,0.624335185880356,0.508603946505298,0.542706204344003
2363,0.538297059040331,0.569867127249497,0.540603256498686,0.528663943734948,0.54466090807183,0.539174336598317,0.537676939345087,0.5584237148366,0.563115694100488,0.552986921707972,0.578396139061234,0.563908149258641,0.577288513416884,0.621293187477106,0.506883527796731,0.540596358789704
2364,0.536220558111538,0.567430115525777,0.538500420210924,0.526697447068209,0.542511735894501,0.53708781769846,0.53560751980246,0.556117379856381,0.56075577959795,0.55074267156709,0.575861731259438,0.561539185404764,0.574766754019864,0.618268921721188,0.505165750106832,0.538493601269543
2365,0.53415083518713,0.565003998618367,0.536404662661177,0.524736472224726,0.540370171582595,0.535008191202067,0.533544797399136,0.553820447444295,0.558405879508793,0.548507115023597,0.573339330477361,0.559180339302305,0.572256857205547,0.615262256862053,0.503450654022185,0.536397921587919
2366,0.532087883317537,0.562588722566231,0.53431597346568,0.522781026599744,0.538236198710038,0.532935448853199,0.531488766108974,0.551532880679867,0.556065949925644,0.546280223253027,0.570828870053289,0.556831565863832,0.569758757961601,0.612273062359345,0.501738279371584,0.53430930937134
2367,0.530031695339454,0.560184233731443,0.532234342066152,0.520831117210968,0.536109800745238,0.530869582197104,0.529439419681555,0.549254642771134,0.553735947149429,0.544061967466978,0.56833028379365,0.554492820223691,0.567272391724999,0.609301208870305,0.500028665235907,0.532227754071678
2368,0.527982263879503,0.557790478796715,0.530159757733008,0.51888675070409,0.53399096105351,0.528810582583702,0.527396751645961,0.546985697054404,0.551415827688219,0.541852318913918,0.565843505968886,0.552164057736694,0.564797694378114,0.606346568237313,0.498321849957879,0.530153244969386
2369,0.525939581357847,0.555407404762948,0.528092209568526,0.516947933358252,0.531879662899467,0.526758441171032,0.525360755314507,0.544726006993998,0.549105548256076,0.539651248879983,0.563368471309371,0.54984523397681,0.562334602244838,0.603409013475574,0.496617871151714,0.528085771176665
2370,0.523903639991752,0.553034958946811,0.526031686509979,0.515014671091441,0.529775889449377,0.52471314892865,0.523331423786428,0.542475536182004,0.546805065771907,0.537458728689749,0.560905115001369,0.547536304735877,0.559883052086756,0.600488418760926,0.494916765712643,0.5260253216406
2371,0.521874431799115,0.550673088978336,0.523978177332724,0.513086969465818,0.527679623773494,0.522674696640991,0.521308749951514,0.540234248338018,0.544514337358335,0.535274729707005,0.558453372683027,0.545237226022317,0.557442981099353,0.597584659417798,0.493218569826332,0.523971885146245
2372,0.519851948601932,0.548321742798542,0.521931670653247,0.511164833692979,0.525590848848352,0.520643074910677,0.519292726493702,0.538002107308888,0.542233320340568,0.533099223335497,0.556013180440419,0.542947954059861,0.55501432690825,0.59469761190729,0.491523318978179,0.521925450319674
2373,0.517836182029736,0.545980868657075,0.519892154932175,0.509248268639156,0.523509547559027,0.518618274161787,0.517283345894621,0.535779077068457,0.53996197224528,0.530932181019671,0.553584474803625,0.540668445286284,0.552597027565497,0.591827153815385,0.489831047962508,0.519886005630993
2374,0.515827123522983,0.543650415109875,0.517859618477243,0.507337278830344,0.521435702701376,0.516600284643091,0.515280600437089,0.533565121717299,0.5377002507995,0.528773574245396,0.551167192742846,0.53839865635215,0.550191021545885,0.588973163841296,0.48814179089165,0.517853539397305
2375,0.513824764336391,0.541330331016862,0.515834049446225,0.505431868457377,0.519369296984234,0.514589096431228,0.513284482208573,0.531360205482458,0.53544811392951,0.526623374540675,0.548761271664565,0.53613854411957,0.547796247743304,0.586135521785938,0.486455581204914,0.515828039785647
2376,0.511829095542244,0.539020565539642,0.513815435849825,0.503532041380931,0.517310313031592,0.512584699433858,0.511294983104592,0.529164292717185,0.533205519759747,0.524481553476342,0.546366649407746,0.53388806566096,0.545412645467142,0.583314108540522,0.48477245167745,0.513809494815881
2377,0.509840108033651,0.53672106813924,0.511803765554532,0.501637801136468,0.515258733384738,0.510587083392763,0.509312094832092,0.526977347900664,0.530972426611714,0.52234808266675,0.543983264240067,0.531647178257819,0.543040154438705,0.580508806075286,0.483092434429013,0.511797892363548
2378,0.507857792527756,0.534431788573849,0.509799026285434,0.499749150939123,0.513214540504369,0.50859623788691,0.507335808912759,0.524799335637753,0.528748793002901,0.520222933770441,0.541611054854193,0.529415839399505,0.540678714787693,0.577719497428337,0.481415560932612,0.509793220162685
2379,0.505882139568919,0.5321526768966,0.507801205629002,0.497866093688522,0.511177716772683,0.506612152335477,0.505366116686307,0.522630220658708,0.526534577645712,0.51810607849081,0.539249960364091,0.527194006782034,0.538328267048694,0.574946066694622,0.479741862023061,0.50779546580861
2380,0.503913139531844,0.529883683453353,0.505810291035828,0.495988631973549,0.509148244495425,0.504634816000836,0.503403009313714,0.520469967818909,0.524329739446397,0.515997488576745,0.536899920301377,0.524981638306871,0.535988752157723,0.572188399015022,0.478071367905429,0.50580461676066
2381,0.501950782624674,0.527624758880513,0.503826269823333,0.494116768077047,0.507126105903925,0.502664217991499,0.501446477780414,0.518318542098593,0.522134237503995,0.513897135823273,0.534560874611702,0.522778692079748,0.533660111448791,0.569446380565564,0.476404108163385,0.503820660344903
2382,0.499995058892041,0.525375854102859,0.50184912917844,0.492250503980463,0.505111283157092,0.500700347265026,0.49949651289946,0.516175908602572,0.519948031109282,0.511804992072172,0.532232763651174,0.520585126409475,0.531342286650515,0.566719898546743,0.474740111767442,0.50184358375681
2383,0.498045958218081,0.5231369203314,0.499878856160209,0.490389841368436,0.503103758343387,0.498743192630894,0.497553105314628,0.51404203255996,0.517771079743726,0.509721029212594,0.529915528182815,0.518400899806767,0.529035219882751,0.564008841172978,0.473079407083107,0.499873374063889
2384,0.496103470329406,0.520907909061242,0.497915437702434,0.488534781633328,0.50110351348277,0.496792742753326,0.495616245503498,0.51191687932389,0.515603343078452,0.507645219181655,0.527609109373059,0.516225970983083,0.526738853653272,0.561313097662168,0.471422021878931,0.497910018208288
2385,0.494167584798038,0.518688772069482,0.495958860616214,0.486685325879695,0.499110530528617,0.494848986154091,0.493685923780487,0.509800414371239,0.513444780973212,0.505577533965029,0.525313448788275,0.514060298849466,0.524453130854471,0.558632558225371,0.469767983334459,0.495953503009364
2386,0.492238291044309,0.516479461413122,0.494009111592485,0.484841474928707,0.497124791369614,0.492911911215256,0.491762130299838,0.507692603302341,0.511295353475361,0.503517945597522,0.523028488391338,0.511903842515397,0.522177994760103,0.555967114056596,0.468117318048089,0.494003815166215
2387,0.490315578339715,0.514279929426995,0.492066177204515,0.483003229322508,0.495146277831616,0.490981506181913,0.489844855058583,0.505593411840708,0.509155020818841,0.501466426163638,0.520754170538222,0.509756561287651,0.519913389022053,0.553316657322699,0.466470052044834,0.492060941260181
2388,0.488399435809741,0.512090128721716,0.490130043910373,0.481170589328528,0.493174971679494,0.48905775916486,0.487934087899456,0.503502805832743,0.507023743423173,0.499422947798136,0.518490437974637,0.507618414669175,0.517659257667142,0.550681081153402,0.464826210783994,0.490124867757308
2389,0.486489852436644,0.509910012181649,0.488200698055359,0.479343554943734,0.491210854618943,0.487140658143258,0.48602981851377,0.501420751247451,0.504901481892455,0.497387482686567,0.516237233832691,0.505489362357956,0.515415545093963,0.548060279631409,0.463185819166731,0.488195581010785
2390,0.484586817062199,0.507739532962894,0.486278125874408,0.477522125898832,0.489253908298272,0.485230190967239,0.484132036444264,0.499347214176159,0.502788197014366,0.495360003065813,0.513994501627596,0.503369364245909,0.513182196069748,0.545454147782643,0.461548901543552,0.486273067263341
2391,0.482690318390417,0.505578644491294,0.484362313494454,0.475706301662415,0.487304114310168,0.483326345360493,0.482240731087903,0.49728216083222,0.500683849759177,0.493340481224606,0.511762185254396,0.501258380417773,0.510959155727262,0.542862581566575,0.459915481721713,0.484357312649619
2392,0.480800344990215,0.503427300460452,0.482453246936769,0.473896081445061,0.485361454193433,0.481429108922813,0.48035589169865,0.495225557550724,0.498588401278772,0.491328889504038,0.509540228984734,0.499156371150009,0.50874636956174,0.540285477866671,0.458285582972518,0.482448303198512
